all_star_id,player_id,player,team,season,lg,replaced,all_star
Maurice Cheeks1988,cheekma01,Maurice Cheeks,East,1988,NBA,FALSE,Yes
Brad Daugherty1988,daughbr01,Brad Daugherty,East,1988,NBA,FALSE,Yes
Patrick Ewing1988,ewingpa01,Patrick Ewing,East,1988,NBA,FALSE,Yes
Michael Jordan1988,jordami01,Michael Jordan,East,1988,NBA,FALSE,Yes
Moses Malone1988,malonmo01,Moses Malone,East,1988,NBA,FALSE,Yes
Kevin McHale1988,mchalke01,Kevin McHale,East,1988,NBA,FALSE,Yes
Doc Rivers1988,riverdo01,Doc Rivers,East,1988,NBA,FALSE,Yes
Isiah Thomas1988,thomais01,Isiah Thomas,East,1988,NBA,FALSE,Yes
Dominique Wilkins1988,wilkido01,Dominique Wilkins,East,1988,NBA,FALSE,Yes
Kareem Abdul-Jabbar1988,abdulka01,Kareem Abdul-Jabbar,West,1988,NBA,FALSE,Yes
Mark Aguirre1988,aguirma01,Mark Aguirre,West,1988,NBA,FALSE,Yes
James Doldson1988,dolja01,James Doldson,West,1988,NBA,TRUE,Yes
Clyde Drexler1988,drexlcl01,Clyde Drexler,West,1988,NBA,FALSE,Yes
Alex English1988,englial01,Alex English,West,1988,NBA,FALSE,Yes
Magic Johnson1988,johnsma02,Magic Johnson,West,1988,NBA,FALSE,Yes
Steve Johnson1988,johnsst03,Steve Johnson,West,1988,NBA,TRUE,Yes
Fat Lever1988,leverfa01,Fat Lever,West,1988,NBA,FALSE,Yes
Karl Malone1988,malonka01,Karl Malone,West,1988,NBA,FALSE,Yes
Xavier McDaniel1988,mcdanxa01,Xavier McDaniel,West,1988,NBA,FALSE,Yes
Hakeem Olajuwon1988,olajuha01,Hakeem Olajuwon,West,1988,NBA,FALSE,Yes
Alvin Robertson1988,roberal01,Alvin Robertson,West,1988,NBA,FALSE,Yes
James Worthy1988,worthja01,James Worthy,West,1988,NBA,FALSE,Yes
Charles Barkley1987,barklch01,Charles Barkley,East,1987,NBA,FALSE,Yes
Larry Bird1987,birdla01,Larry Bird,East,1987,NBA,FALSE,Yes
Maurice Cheeks1987,cheekma01,Maurice Cheeks,East,1987,NBA,FALSE,Yes
Julius Erving1987,ervinju01,Julius Erving,East,1987,NBA,FALSE,Yes
Michael Jordan1987,jordami01,Michael Jordan,East,1987,NBA,FALSE,Yes
Bill Laimbeer1987,laimbbi01,Bill Laimbeer,East,1987,NBA,FALSE,Yes
Jeff Malone1987,malonje01,Jeff Malone,East,1987,NBA,FALSE,Yes
Moses Malone1987,malonmo01,Moses Malone,East,1987,NBA,FALSE,Yes
Kevin McHale1987,mchalke01,Kevin McHale,East,1987,NBA,FALSE,Yes
Robert Parish1987,parisro01,Robert Parish,East,1987,NBA,FALSE,Yes
Isiah Thomas1987,thomais01,Isiah Thomas,East,1987,NBA,FALSE,Yes
Dominique Wilkins1987,wilkido01,Dominique Wilkins,East,1987,NBA,FALSE,Yes
Kareem Abdul-Jabbar1987,abdulka01,Kareem Abdul-Jabbar,West,1987,NBA,FALSE,Yes
Mark Aguirre1987,aguirma01,Mark Aguirre,West,1987,NBA,FALSE,Yes
Rolando Blackman1987,blackro01,Rolando Blackman,West,1987,NBA,FALSE,Yes
Joe Barry Carroll1987,carrojo01,Joe Barry Carroll,West,1987,NBA,FALSE,Yes
Tom Chambers1987,chambto01,Tom Chambers,West,1987,NBA,TRUE,Yes
Walter Davis1987,daviswa03,Walter Davis,West,1987,NBA,FALSE,Yes
Alex English1987,englial01,Alex English,West,1987,NBA,FALSE,Yes
Sleepy Floyd1987,floydsl01,Sleepy Floyd,West,1987,NBA,FALSE,Yes
Magic Johnson1987,johnsma02,Magic Johnson,West,1987,NBA,FALSE,Yes
Hakeem Olajuwon1987,olajuha01,Hakeem Olajuwon,West,1987,NBA,FALSE,Yes
Alvin Robertson1987,roberal01,Alvin Robertson,West,1987,NBA,FALSE,Yes
Ralph Sampson1987,sampsra01,Ralph Sampson,West,1987,NBA,TRUE,Yes
James Worthy1987,worthja01,James Worthy,West,1987,NBA,FALSE,Yes
Larry Bird1986,birdla01,Larry Bird,East,1986,NBA,FALSE,Yes
Maurice Cheeks1986,cheekma01,Maurice Cheeks,East,1986,NBA,FALSE,Yes
Julius Erving1986,ervinju01,Julius Erving,East,1986,NBA,FALSE,Yes
Patrick Ewing1986,ewingpa01,Patrick Ewing,East,1986,NBA,TRUE,Yes
Michael Jordan1986,jordami01,Michael Jordan,East,1986,NBA,TRUE,Yes
Jeff Malone1986,malonje01,Jeff Malone,East,1986,NBA,FALSE,Yes
Moses Malone1986,malonmo01,Moses Malone,East,1986,NBA,FALSE,Yes
Kevin McHale1986,mchalke01,Kevin McHale,East,1986,NBA,FALSE,Yes
Sidney Moncrief1986,moncrsi01,Sidney Moncrief,East,1986,NBA,FALSE,Yes
Robert Parish1986,parisro01,Robert Parish,East,1986,NBA,FALSE,Yes
Isiah Thomas1986,thomais01,Isiah Thomas,East,1986,NBA,FALSE,Yes
Dominique Wilkins1986,wilkido01,Dominique Wilkins,East,1986,NBA,FALSE,Yes
Buck Williams1986,willibu01,Buck Williams,East,1986,NBA,FALSE,Yes
Kareem Abdul-Jabbar1986,abdulka01,Kareem Abdul-Jabbar,West,1986,NBA,FALSE,Yes
Rolando Blackman1986,blackro01,Rolando Blackman,West,1986,NBA,FALSE,Yes
Adrian Dantley1986,dantlad01,Adrian Dantley,West,1986,NBA,FALSE,Yes
Clyde Drexler1986,drexlcl01,Clyde Drexler,West,1986,NBA,FALSE,Yes
Alex English1986,englial01,Alex English,West,1986,NBA,FALSE,Yes
Artis Gilmore1986,gilmoar01,Artis Gilmore,West,1986,NBA,FALSE,Yes
Marques Johnson1986,johnsma01,Marques Johnson,West,1986,NBA,FALSE,Yes
Magic Johnson1986,johnsma02,Magic Johnson,West,1986,NBA,FALSE,Yes
Hakeem Olajuwon1986,olajuha01,Hakeem Olajuwon,West,1986,NBA,FALSE,Yes
Alvin Robertson1986,roberal01,Alvin Robertson,West,1986,NBA,FALSE,Yes
Ralph Sampson1986,sampsra01,Ralph Sampson,West,1986,NBA,FALSE,Yes
James Worthy1986,worthja01,James Worthy,West,1986,NBA,FALSE,Yes
Larry Bird1985,birdla01,Larry Bird,East,1985,NBA,FALSE,Yes
Terry Cummings1985,cummite01,Terry Cummings,East,1985,NBA,FALSE,Yes
Julius Erving1985,ervinju01,Julius Erving,East,1985,NBA,FALSE,Yes
Dennis Johnson1985,johnsde01,Dennis Johnson,East,1985,NBA,FALSE,Yes
Michael Jordan1985,jordami01,Michael Jordan,East,1985,NBA,FALSE,Yes
Berrd King1985,kingbe01,Berrd King,East,1985,NBA,FALSE,Yes
Bill Laimbeer1985,laimbbi01,Bill Laimbeer,East,1985,NBA,TRUE,Yes
Moses Malone1985,malonmo01,Moses Malone,East,1985,NBA,FALSE,Yes
Sidney Moncrief1985,moncrsi01,Sidney Moncrief,East,1985,NBA,FALSE,Yes
Robert Parish1985,parisro01,Robert Parish,East,1985,NBA,FALSE,Yes
Michael Ray Richardson1985,richami01,Michael Ray Richardson,East,1985,NBA,FALSE,Yes
Jeff Ruland1985,rulanje01,Jeff Ruland,East,1985,NBA,TRUE,Yes
Isiah Thomas1985,thomais01,Isiah Thomas,East,1985,NBA,FALSE,Yes
Kareem Abdul-Jabbar1985,abdulka01,Kareem Abdul-Jabbar,West,1985,NBA,FALSE,Yes
Rolando Blackman1985,blackro01,Rolando Blackman,West,1985,NBA,FALSE,Yes
Adrian Dantley1985,dantlad01,Adrian Dantley,West,1985,NBA,FALSE,Yes
Alex English1985,englial01,Alex English,West,1985,NBA,FALSE,Yes
George Gervin1985,gervige01,George Gervin,West,1985,NBA,FALSE,Yes
Magic Johnson1985,johnsma02,Magic Johnson,West,1985,NBA,FALSE,Yes
Larry nce1985,ncela01,Larry nce,West,1985,NBA,FALSE,Yes
Calvin tt1985,ttca01,Calvin tt,West,1985,NBA,FALSE,Yes
Norm Nixon1985,nixonno01,Norm Nixon,West,1985,NBA,FALSE,Yes
Hakeem Olajuwon1985,olajuha01,Hakeem Olajuwon,West,1985,NBA,FALSE,Yes
Ralph Sampson1985,sampsra01,Ralph Sampson,West,1985,NBA,FALSE,Yes
Jack Sikma1985,sikmaja01,Jack Sikma,West,1985,NBA,FALSE,Yes
Larry Bird1984,birdla01,Larry Bird,East,1984,NBA,FALSE,Yes
Otis Birdsong1984,birdsot01,Otis Birdsong,East,1984,NBA,FALSE,Yes
Julius Erving1984,ervinju01,Julius Erving,East,1984,NBA,FALSE,Yes
Berrd King1984,kingbe01,Berrd King,East,1984,NBA,FALSE,Yes
Bill Laimbeer1984,laimbbi01,Bill Laimbeer,East,1984,NBA,TRUE,Yes
Moses Malone1984,malonmo01,Moses Malone,East,1984,NBA,TRUE,Yes
Kevin McHale1984,mchalke01,Kevin McHale,East,1984,NBA,FALSE,Yes
Sidney Moncrief1984,moncrsi01,Sidney Moncrief,East,1984,NBA,FALSE,Yes
Robert Parish1984,parisro01,Robert Parish,East,1984,NBA,FALSE,Yes
Jeff Ruland1984,rulanje01,Jeff Ruland,East,1984,NBA,FALSE,Yes
Isiah Thomas1984,thomais01,Isiah Thomas,East,1984,NBA,FALSE,Yes
Andrew Toney1984,toneyan01,Andrew Toney,East,1984,NBA,FALSE,Yes
Kelly Tripucka1984,tripuke01,Kelly Tripucka,East,1984,NBA,FALSE,Yes
Kareem Abdul-Jabbar1984,abdulka01,Kareem Abdul-Jabbar,West,1984,NBA,FALSE,Yes
Mark Aguirre1984,aguirma01,Mark Aguirre,West,1984,NBA,FALSE,Yes
Adrian Dantley1984,dantlad01,Adrian Dantley,West,1984,NBA,FALSE,Yes
Walter Davis1984,daviswa03,Walter Davis,West,1984,NBA,FALSE,Yes
Alex English1984,englial01,Alex English,West,1984,NBA,FALSE,Yes
George Gervin1984,gervige01,George Gervin,West,1984,NBA,FALSE,Yes
Rickey Green1984,greenri01,Rickey Green,West,1984,NBA,FALSE,Yes
Magic Johnson1984,johnsma02,Magic Johnson,West,1984,NBA,FALSE,Yes
Jim Paxson1984,paxsoji02,Jim Paxson,West,1984,NBA,FALSE,Yes
Ralph Sampson1984,sampsra01,Ralph Sampson,West,1984,NBA,FALSE,Yes
Jack Sikma1984,sikmaja01,Jack Sikma,West,1984,NBA,FALSE,Yes
Kiki Vandeweghe1984,vandeki01,Kiki Vandeweghe,West,1984,NBA,FALSE,Yes
Larry Bird1983,birdla01,Larry Bird,East,1983,NBA,FALSE,Yes
Maurice Cheeks1983,cheekma01,Maurice Cheeks,East,1983,NBA,FALSE,Yes
Julius Erving1983,ervinju01,Julius Erving,East,1983,NBA,FALSE,Yes
Marques Johnson1983,johnsma01,Marques Johnson,East,1983,NBA,FALSE,Yes
Bill Laimbeer1983,laimbbi01,Bill Laimbeer,East,1983,NBA,FALSE,Yes
Moses Malone1983,malonmo01,Moses Malone,East,1983,NBA,FALSE,Yes
Sidney Moncrief1983,moncrsi01,Sidney Moncrief,East,1983,NBA,FALSE,Yes
Robert Parish1983,parisro01,Robert Parish,East,1983,NBA,FALSE,Yes
Reggie Theus1983,theusre01,Reggie Theus,East,1983,NBA,FALSE,Yes
Isiah Thomas1983,thomais01,Isiah Thomas,East,1983,NBA,FALSE,Yes
Andrew Toney1983,toneyan01,Andrew Toney,East,1983,NBA,FALSE,Yes
Buck Williams1983,willibu01,Buck Williams,East,1983,NBA,FALSE,Yes
Kareem Abdul-Jabbar1983,abdulka01,Kareem Abdul-Jabbar,West,1983,NBA,FALSE,Yes
Alex English1983,englial01,Alex English,West,1983,NBA,FALSE,Yes
George Gervin1983,gervige01,George Gervin,West,1983,NBA,FALSE,Yes
Artis Gilmore1983,gilmoar01,Artis Gilmore,West,1983,NBA,FALSE,Yes
Magic Johnson1983,johnsma02,Magic Johnson,West,1983,NBA,FALSE,Yes
Maurice Lucas1983,lucasma01,Maurice Lucas,West,1983,NBA,FALSE,Yes
Jim Paxson1983,paxsoji02,Jim Paxson,West,1983,NBA,FALSE,Yes
Jack Sikma1983,sikmaja01,Jack Sikma,West,1983,NBA,FALSE,Yes
David Thompson1983,thompda01,David Thompson,West,1983,NBA,FALSE,Yes
Kiki Vandeweghe1983,vandeki01,Kiki Vandeweghe,West,1983,NBA,FALSE,Yes
Jamaal Wilkes1983,wilkeja01,Jamaal Wilkes,West,1983,NBA,FALSE,Yes
Gus Williams1983,willigu01,Gus Williams,West,1983,NBA,FALSE,Yes
Tiny Archibald1982,architi01,Tiny Archibald,East,1982,NBA,FALSE,Yes
Larry Bird1982,birdla01,Larry Bird,East,1982,NBA,FALSE,Yes
Julius Erving1982,ervinju01,Julius Erving,East,1982,NBA,FALSE,Yes
Artis Gilmore1982,gilmoar01,Artis Gilmore,East,1982,NBA,FALSE,Yes
Bobby Jones1982,jonesbo01,Bobby Jones,East,1982,NBA,FALSE,Yes
Bob Lanier1982,laniebo01,Bob Lanier,East,1982,NBA,FALSE,Yes
Sidney Moncrief1982,moncrsi01,Sidney Moncrief,East,1982,NBA,FALSE,Yes
Robert Parish1982,parisro01,Robert Parish,East,1982,NBA,FALSE,Yes
Michael Ray Richardson1982,richami01,Michael Ray Richardson,East,1982,NBA,FALSE,Yes
Dan Roundfield1982,roundda01,Dan Roundfield,East,1982,NBA,TRUE,Yes
Isiah Thomas1982,thomais01,Isiah Thomas,East,1982,NBA,FALSE,Yes
Kelly Tripucka1982,tripuke01,Kelly Tripucka,East,1982,NBA,TRUE,Yes
Buck Williams1982,willibu01,Buck Williams,East,1982,NBA,FALSE,Yes
Kareem Abdul-Jabbar1982,abdulka01,Kareem Abdul-Jabbar,West,1982,NBA,FALSE,Yes
Adrian Dantley1982,dantlad01,Adrian Dantley,West,1982,NBA,FALSE,Yes
Alex English1982,englial01,Alex English,West,1982,NBA,FALSE,Yes
George Gervin1982,gervige01,George Gervin,West,1982,NBA,FALSE,Yes
Dennis Johnson1982,johnsde01,Dennis Johnson,West,1982,NBA,FALSE,Yes
Magic Johnson1982,johnsma02,Magic Johnson,West,1982,NBA,FALSE,Yes
Berrd King1982,kingbe01,Berrd King,West,1982,NBA,FALSE,Yes
Moses Malone1982,malonmo01,Moses Malone,West,1982,NBA,FALSE,Yes
Norm Nixon1982,nixonno01,Norm Nixon,West,1982,NBA,FALSE,Yes
Lonnie Shelton1982,sheltlo01,Lonnie Shelton,West,1982,NBA,FALSE,Yes
Jack Sikma1982,sikmaja01,Jack Sikma,West,1982,NBA,FALSE,Yes
Gus Williams1982,willigu01,Gus Williams,West,1982,NBA,FALSE,Yes
Tiny Archibald1981,architi01,Tiny Archibald,East,1981,NBA,FALSE,Yes
Larry Bird1981,birdla01,Larry Bird,East,1981,NBA,FALSE,Yes
Julius Erving1981,ervinju01,Julius Erving,East,1981,NBA,FALSE,Yes
Artis Gilmore1981,gilmoar01,Artis Gilmore,East,1981,NBA,FALSE,Yes
Eddie Johnson1981,johnsed02,Eddie Johnson,East,1981,NBA,FALSE,Yes
Marques Johnson1981,johnsma01,Marques Johnson,East,1981,NBA,FALSE,Yes
Bobby Jones1981,jonesbo01,Bobby Jones,East,1981,NBA,FALSE,Yes
Mike Mitchell1981,mitchmi01,Mike Mitchell,East,1981,NBA,TRUE,Yes
Robert Parish1981,parisro01,Robert Parish,East,1981,NBA,FALSE,Yes
Michael Ray Richardson1981,richami01,Michael Ray Richardson,East,1981,NBA,FALSE,Yes
Dan Roundfield1981,roundda01,Dan Roundfield,East,1981,NBA,TRUE,Yes
Reggie Theus1981,theusre01,Reggie Theus,East,1981,NBA,FALSE,Yes
Kareem Abdul-Jabbar1981,abdulka01,Kareem Abdul-Jabbar,West,1981,NBA,FALSE,Yes
Otis Birdsong1981,birdsot01,Otis Birdsong,West,1981,NBA,FALSE,Yes
Adrian Dantley1981,dantlad01,Adrian Dantley,West,1981,NBA,FALSE,Yes
Walter Davis1981,daviswa03,Walter Davis,West,1981,NBA,FALSE,Yes
George Gervin1981,gervige01,George Gervin,West,1981,NBA,FALSE,Yes
Dennis Johnson1981,johnsde01,Dennis Johnson,West,1981,NBA,FALSE,Yes
Moses Malone1981,malonmo01,Moses Malone,West,1981,NBA,FALSE,Yes
Truck Robinson1981,robintr01,Truck Robinson,West,1981,NBA,FALSE,Yes
Jack Sikma1981,sikmaja01,Jack Sikma,West,1981,NBA,FALSE,Yes
Paul Westphal1981,westppa01,Paul Westphal,West,1981,NBA,FALSE,Yes
Jamaal Wilkes1981,wilkeja01,Jamaal Wilkes,West,1981,NBA,FALSE,Yes
Tiny Archibald1980,architi01,Tiny Archibald,East,1980,NBA,FALSE,Yes
Larry Bird1980,birdla01,Larry Bird,East,1980,NBA,FALSE,Yes
Bill Cartwright1980,cartwbi01,Bill Cartwright,East,1980,NBA,TRUE,Yes
Dave Cowens1980,cowenda01,Dave Cowens,East,1980,NBA,TRUE,Yes
John Drew1980,drewjo01,John Drew,East,1980,NBA,FALSE,Yes
Julius Erving1980,ervinju01,Julius Erving,East,1980,NBA,FALSE,Yes
George Gervin1980,gervige01,George Gervin,East,1980,NBA,FALSE,Yes
Elvin Hayes1980,hayesel01,Elvin Hayes,East,1980,NBA,FALSE,Yes
Eddie Johnson1980,johnsed02,Eddie Johnson,East,1980,NBA,FALSE,Yes
Moses Malone1980,malonmo01,Moses Malone,East,1980,NBA,FALSE,Yes
Michael Ray Richardson1980,richami01,Michael Ray Richardson,East,1980,NBA,FALSE,Yes
Dan Roundfield1980,roundda01,Dan Roundfield,East,1980,NBA,FALSE,Yes
Kareem Abdul-Jabbar1980,abdulka01,Kareem Abdul-Jabbar,West,1980,NBA,FALSE,Yes
Otis Birdsong1980,birdsot01,Otis Birdsong,West,1980,NBA,FALSE,Yes
Adrian Dantley1980,dantlad01,Adrian Dantley,West,1980,NBA,FALSE,Yes
Walter Davis1980,daviswa03,Walter Davis,West,1980,NBA,FALSE,Yes
World B. Free1980,freewo01,World B. Free,West,1980,NBA,FALSE,Yes
Dennis Johnson1980,johnsde01,Dennis Johnson,West,1980,NBA,FALSE,Yes
Marques Johnson1980,johnsma01,Marques Johnson,West,1980,NBA,FALSE,Yes
Magic Johnson1980,johnsma02,Magic Johnson,West,1980,NBA,FALSE,Yes
Jack Sikma1980,sikmaja01,Jack Sikma,West,1980,NBA,FALSE,Yes
Kermit Washington1980,washike01,Kermit Washington,West,1980,NBA,TRUE,Yes
Scott Wedman1980,wedmasc01,Scott Wedman,West,1980,NBA,TRUE,Yes
Paul Westphal1980,westppa01,Paul Westphal,West,1980,NBA,FALSE,Yes
Doug Collins1979,collido01,Doug Collins,East,1979,NBA,TRUE,Yes
Bob Dandridge1979,dandrbo01,Bob Dandridge,East,1979,NBA,FALSE,Yes
Julius Erving1979,ervinju01,Julius Erving,East,1979,NBA,FALSE,Yes
George Gervin1979,gervige01,George Gervin,East,1979,NBA,FALSE,Yes
Elvin Hayes1979,hayesel01,Elvin Hayes,East,1979,NBA,FALSE,Yes
Larry Kenon1979,kenonla01,Larry Kenon,East,1979,NBA,FALSE,Yes
Bob Lanier1979,laniebo01,Bob Lanier,East,1979,NBA,FALSE,Yes
Moses Malone1979,malonmo01,Moses Malone,East,1979,NBA,FALSE,Yes
Pete Maravich1979,maravpe01,Pete Maravich,East,1979,NBA,FALSE,Yes
Calvin Murphy1979,murphca01,Calvin Murphy,East,1979,NBA,FALSE,Yes
Campy Russell1979,russeca02,Campy Russell,East,1979,NBA,FALSE,Yes
Rudy Tomjanovich1979,tomjaru01,Rudy Tomjanovich,East,1979,NBA,FALSE,Yes
Kareem Abdul-Jabbar1979,abdulka01,Kareem Abdul-Jabbar,West,1979,NBA,FALSE,Yes
Otis Birdsong1979,birdsot01,Otis Birdsong,West,1979,NBA,FALSE,Yes
Walter Davis1979,daviswa03,Walter Davis,West,1979,NBA,FALSE,Yes
Artis Gilmore1979,gilmoar01,Artis Gilmore,West,1979,NBA,FALSE,Yes
Dennis Johnson1979,johnsde01,Dennis Johnson,West,1979,NBA,FALSE,Yes
Marques Johnson1979,johnsma01,Marques Johnson,West,1979,NBA,FALSE,Yes
Maurice Lucas1979,lucasma01,Maurice Lucas,West,1979,NBA,FALSE,Yes
George McGinnis1979,mcginge01,George McGinnis,West,1979,NBA,FALSE,Yes
Jack Sikma1979,sikmaja01,Jack Sikma,West,1979,NBA,FALSE,Yes
David Thompson1979,thompda01,David Thompson,West,1979,NBA,FALSE,Yes
Paul Westphal1979,westppa01,Paul Westphal,West,1979,NBA,FALSE,Yes
Doug Collins1978,collido01,Doug Collins,East,1978,NBA,FALSE,Yes
Dave Cowens1978,cowenda01,Dave Cowens,East,1978,NBA,FALSE,Yes
Julius Erving1978,ervinju01,Julius Erving,East,1978,NBA,FALSE,Yes
George Gervin1978,gervige01,George Gervin,East,1978,NBA,FALSE,Yes
John Havlicek1978,havlijo01,John Havlicek,East,1978,NBA,TRUE,Yes
Elvin Hayes1978,hayesel01,Elvin Hayes,East,1978,NBA,TRUE,Yes
Larry Kenon1978,kenonla01,Larry Kenon,East,1978,NBA,FALSE,Yes
Billy Knight1978,knighbi01,Billy Knight,East,1978,NBA,TRUE,Yes
Moses Malone1978,malonmo01,Moses Malone,East,1978,NBA,FALSE,Yes
Pete Maravich1978,maravpe01,Pete Maravich,East,1978,NBA,TRUE,Yes
Bob McAdoo1978,mcadobo01,Bob McAdoo,East,1978,NBA,FALSE,Yes
Truck Robinson1978,robintr01,Truck Robinson,East,1978,NBA,FALSE,Yes
Randy Smith1978,smithra01,Randy Smith,East,1978,NBA,FALSE,Yes
Rick Barry1978,barryri01,Rick Barry,West,1978,NBA,FALSE,Yes
Walter Davis1978,daviswa03,Walter Davis,West,1978,NBA,FALSE,Yes
Artis Gilmore1978,gilmoar01,Artis Gilmore,West,1978,NBA,FALSE,Yes
Lionel Hollins1978,hollili01,Lionel Hollins,West,1978,NBA,FALSE,Yes
Bobby Jones1978,jonesbo01,Bobby Jones,West,1978,NBA,FALSE,Yes
Bob Lanier1978,laniebo01,Bob Lanier,West,1978,NBA,FALSE,Yes
Maurice Lucas1978,lucasma01,Maurice Lucas,West,1978,NBA,FALSE,Yes
David Thompson1978,thompda01,David Thompson,West,1978,NBA,FALSE,Yes
Bill Walton1978,waltobi01,Bill Walton,West,1978,NBA,FALSE,Yes
Paul Westphal1978,westppa01,Paul Westphal,West,1978,NBA,FALSE,Yes
Brian Winters1978,wintebr01,Brian Winters,West,1978,NBA,FALSE,Yes
Phil Chenier1977,cheniph01,Phil Chenier,East,1977,NBA,TRUE,Yes
Doug Collins1977,collido01,Doug Collins,East,1977,NBA,FALSE,Yes
Dave Cowens1977,cowenda01,Dave Cowens,East,1977,NBA,TRUE,Yes
Julius Erving1977,ervinju01,Julius Erving,East,1977,NBA,FALSE,Yes
George Gervin1977,gervige01,George Gervin,East,1977,NBA,FALSE,Yes
John Havlicek1977,havlijo01,John Havlicek,East,1977,NBA,FALSE,Yes
Elvin Hayes1977,hayesel01,Elvin Hayes,East,1977,NBA,FALSE,Yes
Pete Maravich1977,maravpe01,Pete Maravich,East,1977,NBA,FALSE,Yes
Bob McAdoo1977,mcadobo01,Bob McAdoo,East,1977,NBA,FALSE,Yes
George McGinnis1977,mcginge01,George McGinnis,East,1977,NBA,FALSE,Yes
Earl Monroe1977,monroea01,Earl Monroe,East,1977,NBA,FALSE,Yes
Rudy Tomjanovich1977,tomjaru01,Rudy Tomjanovich,East,1977,NBA,FALSE,Yes
Jo Jo White1977,whitejo01,Jo Jo White,East,1977,NBA,FALSE,Yes
Kareem Abdul-Jabbar1977,abdulka01,Kareem Abdul-Jabbar,West,1977,NBA,FALSE,Yes
Rick Barry1977,barryri01,Rick Barry,West,1977,NBA,FALSE,Yes
Don Buse1977,busedo01,Don Buse,West,1977,NBA,TRUE,Yes
Dan Issel1977,isselda01,Dan Issel,West,1977,NBA,FALSE,Yes
Bobby Jones1977,jonesbo01,Bobby Jones,West,1977,NBA,FALSE,Yes
Billy Knight1977,knighbi01,Billy Knight,West,1977,NBA,FALSE,Yes
Bob Lanier1977,laniebo01,Bob Lanier,West,1977,NBA,FALSE,Yes
Maurice Lucas1977,lucasma01,Maurice Lucas,West,1977,NBA,FALSE,Yes
Phil Smith1977,smithph01,Phil Smith,West,1977,NBA,FALSE,Yes
David Thompson1977,thompda01,David Thompson,West,1977,NBA,FALSE,Yes
Norm Van Lier1977,vanlino01,Norm Van Lier,West,1977,NBA,FALSE,Yes
Bill Walton1977,waltobi01,Bill Walton,West,1977,NBA,TRUE,Yes
Paul Westphal1977,westppa01,Paul Westphal,West,1977,NBA,FALSE,Yes
Marvin Barnes1976,barnema01,Marvin Barnes,All Stars,1976,ABA,FALSE,Yes
Ron Boone1976,boonero01,Ron Boone,All Stars,1976,ABA,FALSE,Yes
Don Buse1976,busedo01,Don Buse,All Stars,1976,ABA,FALSE,Yes
Julius Erving1976,ervinju01,Julius Erving,All Stars,1976,ABA,FALSE,Yes
George Gervin1976,gervige01,George Gervin,All Stars,1976,ABA,FALSE,Yes
Artis Gilmore1976,gilmoar01,Artis Gilmore,All Stars,1976,ABA,FALSE,Yes
Larry Kenon1976,kenonla01,Larry Kenon,All Stars,1976,ABA,FALSE,Yes
Billy Knight1976,knighbi01,Billy Knight,All Stars,1976,ABA,FALSE,Yes
Maurice Lucas1976,lucasma01,Maurice Lucas,All Stars,1976,ABA,FALSE,Yes
Billy Paultz1976,paultbi01,Billy Paultz,All Stars,1976,ABA,FALSE,Yes
James Silas1976,silasja01,James Silas,All Stars,1976,ABA,FALSE,Yes
Brian Taylor1976,taylobr01,Brian Taylor,All Stars,1976,ABA,FALSE,Yes
Byron Beck1976,beckby01,Byron Beck,Denver,1976,ABA,FALSE,Yes
Roger Brown1976,brownro02,Roger Brown,Denver,1976,ABA,FALSE,Yes
Jimmy Foster1976,fosteja01,Jimmy Foster,Denver,1976,ABA,FALSE,Yes
Gus Gerard1976,gerargu01,Gus Gerard,Denver,1976,ABA,FALSE,Yes
Dan Issel1976,isselda01,Dan Issel,Denver,1976,ABA,FALSE,Yes
Bobby Jones1976,jonesbo01,Bobby Jones,Denver,1976,ABA,FALSE,Yes
Ralph Simpson1976,simpsra01,Ralph Simpson,Denver,1976,ABA,FALSE,Yes
Claude Terry1976,terrycl01,Claude Terry,Denver,1976,ABA,FALSE,Yes
David Thompson1976,thompda01,David Thompson,Denver,1976,ABA,FALSE,Yes
Monte Towe1976,towemo01,Monte Towe,Denver,1976,ABA,FALSE,Yes
Chuck Williams1976,willich02,Chuck Williams,Denver,1976,ABA,FALSE,Yes
Dave Bing1976,bingda01,Dave Bing,East,1976,NBA,FALSE,Yes
Doug Collins1976,collido01,Doug Collins,East,1976,NBA,FALSE,Yes
Dave Cowens1976,cowenda01,Dave Cowens,East,1976,NBA,FALSE,Yes
John Drew1976,drewjo01,John Drew,East,1976,NBA,FALSE,Yes
Walt Frazier1976,fraziwa01,Walt Frazier,East,1976,NBA,FALSE,Yes
John Havlicek1976,havlijo01,John Havlicek,East,1976,NBA,FALSE,Yes
Elvin Hayes1976,hayesel01,Elvin Hayes,East,1976,NBA,FALSE,Yes
Bob McAdoo1976,mcadobo01,Bob McAdoo,East,1976,NBA,FALSE,Yes
George McGinnis1976,mcginge01,George McGinnis,East,1976,NBA,FALSE,Yes
Randy Smith1976,smithra01,Randy Smith,East,1976,NBA,FALSE,Yes
Rudy Tomjanovich1976,tomjaru01,Rudy Tomjanovich,East,1976,NBA,FALSE,Yes
Jo Jo White1976,whitejo01,Jo Jo White,East,1976,NBA,FALSE,Yes
Kareem Abdul-Jabbar1976,abdulka01,Kareem Abdul-Jabbar,West,1976,NBA,FALSE,Yes
Alvan Adams1976,adamsal01,Alvan Adams,West,1976,NBA,FALSE,Yes
