player_id,In Player Stats File,team_id,season,league,player,age,team,position,games,games_started,minutes_played,per,ts_percent,three_attempt_rt,free_throw_rt,orb_percent,drb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,offensive_ws,defensive_ws,ws,ws_per48,offensive_bpm,defensive_bpm,bpm,vorp
stackje01PHI1998,Jerry Stackhouse,PHI1998,1998,NBA,Jerry Stackhouse,23,PHI,SF,22,22,748,14.9,0.539,0.163,0.357,0.043,0.074,0.058,0.164,0.022,0.021,0.184,0.241,0.3,0.6,0.9,0.056,0.2,-0.5,-0.3,0.3
stackje01DET1998,Jerry Stackhouse,DET1998,1998,NBA,Jerry Stackhouse,23,DET,SG,57,15,1797,16.8,0.53,0.215,0.504,0.051,0.075,0.063,0.175,0.018,0.016,0.151,0.258,2.2,1.7,3.8,0.103,1.6,-0.7,0.9,1.3
starkjo01NYK1998,John Starks,NYK1998,1998,NBA,John Starks,32,NYK,SG,82,10,2188,14.3,0.504,0.42,0.248,0.026,0.1,0.063,0.181,0.019,0.002,0.12,0.256,1.5,3.1,4.6,0.101,0.4,0.3,0.7,1.5
stephjo01HOU1998,Joe Stephens,HOU1998,1998,NBA,Joe Stephens,25,HOU,SF,7,0,37,17.7,0.441,0.357,0.214,0.097,0.095,0.096,0.057,0.029,0,0.061,0.4,0,0,0,-0.01,3.4,-3.7,-0.2,0
stewake01PHI1998,Kebu Stewart,PHI1998,1998,NBA,Kebu Stewart,24,PHI,PF,15,0,110,14,0.541,0,0.962,0.093,0.232,0.162,0.03,0.024,0.013,0.178,0.184,0.1,0.2,0.2,0.098,-1.6,0.1,-1.4,0
stewami01SAC1998,Michael Stewart,SAC1998,1998,NBA,Michael Stewart,22,SAC,C,81,37,1761,12.9,0.486,0,0.44,0.122,0.219,0.169,0.052,0.009,0.075,0.181,0.119,0.4,2.6,3,0.081,-3.3,1.9,-1.5,0.2
stithbr01DEN1998,Bryant Stith,DEN1998,1998,NBA,Bryant Stith,27,DEN,SG,31,15,718,9.2,0.447,0.213,0.382,0.024,0.084,0.053,0.121,0.016,0.008,0.118,0.189,-0.2,-0.1,-0.3,-0.018,-2.8,-1.6,-4.4,-0.4
stockjo01UTA1998,John Stockton,UTA1998,1998,NBA,John Stockton,35,UTA,PG,64,64,1858,21.8,0.628,0.178,0.452,0.025,0.082,0.056,0.478,0.026,0.004,0.208,0.193,6.4,1.6,8,0.206,5.5,0.2,5.6,3.6
stokeed01TOR1998,Ed Stokes,TOR1998,1998,NBA,Ed Stokes,26,TOR,C,4,0,17,6.4,0.387,0,0.667,0.063,0.206,0.132,0.086,0.03,0.081,0.34,0.152,-0.1,0,0,-0.078,-9.8,2.2,-7.6,0
stoudda012TM1998,Damon Stoudamire,2TM1998,1998,NBA,Damon Stoudamire,24,2TM,PG,71,71,2839,16.8,0.503,0.279,0.263,0.034,0.086,0.059,0.351,0.021,0.002,0.155,0.224,3.9,0.8,4.7,0.079,2,-1.9,0.1,1.5
stoudda01TOR1998,Damon Stoudamire,TOR1998,1998,NBA,Damon Stoudamire,24,TOR,PG,49,49,2033,17.7,0.514,0.246,0.255,0.033,0.088,0.06,0.344,0.02,0.002,0.147,0.234,3.2,-0.1,3.2,0.074,2.4,-2.3,0.1,1.1
stoudda01POR1998,Damon Stoudamire,POR1998,1998,NBA,Damon Stoudamire,24,POR,PG,22,22,806,14.5,0.469,0.384,0.291,0.036,0.079,0.058,0.368,0.022,0.002,0.18,0.199,0.7,0.9,1.5,0.091,1,-0.7,0.3,0.5
stricer01DAL1998,Erick Strickland,DAL1998,1998,NBA,Erick Strickland,24,DAL,SG,67,19,1505,9.3,0.429,0.292,0.151,0.025,0.095,0.06,0.188,0.02,0.004,0.151,0.213,-1.7,0.8,-0.9,-0.028,-3.8,-1.2,-5,-1.1
stricma01MIA1998,Mark Strickland,MIA1998,1998,NBA,Mark Strickland,27,MIA,PF,51,8,847,17.4,0.572,0.004,0.305,0.114,0.178,0.147,0.056,0.012,0.029,0.133,0.194,1.5,1.3,2.8,0.157,0.1,0.2,0.2,0.5
stricro02WAS1998,Rod Strickland,WAS1998,1998,NBA,Rod Strickland,31,WAS,PG,76,76,3020,19.6,0.501,0.042,0.435,0.041,0.114,0.076,0.431,0.022,0.006,0.165,0.237,5.1,3,8.1,0.129,2.8,0.1,2.9,3.7
stronde01ORL1998,Derek Strong,ORL1998,1998,NBA,Derek Strong,29,ORL,PF,58,8,1638,16.6,0.497,0.006,0.452,0.107,0.202,0.153,0.058,0.01,0.011,0.091,0.228,2.5,2,4.4,0.13,0.1,-1.2,-1.1,0.4
surabo01CLE1998,Bob Sura,CLE1998,1998,NBA,Bob Sura,24,CLE,SG,46,4,942,9.6,0.463,0.26,0.567,0.033,0.089,0.061,0.294,0.025,0.006,0.244,0.187,-0.7,1.4,0.7,0.036,-2.9,1,-1.9,0
tabakza012TM1998,Žan Tabak,2TM1998,1998,NBA,Žan Tabak,27,2TM,C,57,34,984,9.7,0.464,0.003,0.201,0.092,0.156,0.122,0.081,0.011,0.028,0.156,0.174,-0.4,0.4,0,-0.001,-4.6,-1.3,-6,-1
tabakza01TOR1998,Žan Tabak,TOR1998,1998,NBA,Žan Tabak,27,TOR,C,39,29,752,9.9,0.459,0.004,0.193,0.085,0.147,0.115,0.081,0.01,0.025,0.14,0.183,-0.4,0.1,-0.2,-0.013,-4.5,-1.8,-6.3,-0.8
tabakza01BOS1998,Žan Tabak,BOS1998,1998,NBA,Žan Tabak,27,BOS,C,18,5,232,9.2,0.486,0,0.236,0.117,0.183,0.147,0.079,0.011,0.037,0.219,0.145,-0.1,0.2,0.2,0.036,-5.1,0.3,-4.7,-0.2
taylojo01ORL1998,Johnny Taylor,ORL1998,1998,NBA,Johnny Taylor,23,ORL,SF,12,0,108,4.4,0.431,0.054,0.432,0.043,0.1,0.071,0.016,0.015,0.013,0.154,0.221,-0.2,0.1,-0.1,-0.032,-8,-1.6,-9.6,-0.2
tayloma01LAC1998,Maurice Taylor,LAC1998,1998,NBA,Maurice Taylor,21,LAC,PF,71,3,1513,16.1,0.521,0.001,0.361,0.088,0.135,0.111,0.066,0.012,0.018,0.12,0.261,1.5,0.3,1.8,0.057,-1.5,-2.4,-3.8,-0.7
thomaca013TM1998,Carl Thomas,3TM1998,1998,NBA,Carl Thomas,28,3TM,SG,43,0,426,10.9,0.49,0.421,0.179,0.027,0.104,0.066,0.079,0.026,0.012,0.107,0.179,0.1,0.6,0.7,0.075,-1.6,1.2,-0.3,0.2
thomaca01GSW1998,Carl Thomas,GSW1998,1998,NBA,Carl Thomas,28,GSW,SG,10,0,139,11,0.447,0.323,0.154,0.03,0.047,0.038,0.12,0.019,0.005,0.08,0.237,0,0.1,0.1,0.019,-1.9,-0.7,-2.6,0
thomaca01ORL1998,Carl Thomas,ORL1998,1998,NBA,Carl Thomas,28,ORL,SG,4,0,15,27.8,0.765,0,0.4,0,0,0,0.154,0,0.048,0,0.18,0.1,0,0.1,0.271,10.9,2.5,13.4,0.1
thomaca01CLE1998,Carl Thomas,CLE1998,1998,NBA,Carl Thomas,28,CLE,SG,29,0,272,10,0.508,0.543,0.186,0.027,0.138,0.083,0.054,0.031,0.014,0.137,0.149,0,0.5,0.5,0.092,-2.1,2.2,0.1,0.1
thomajo022TM1998,John Thomas,2TM1998,1998,NBA,John Thomas,22,2TM,PF,54,2,535,9.1,0.552,0,0.478,0.097,0.135,0.115,0.049,0.021,0.017,0.252,0.148,0,0.4,0.4,0.034,-4.7,-0.5,-5.2,-0.4
thomajo02BOS1998,John Thomas,BOS1998,1998,NBA,John Thomas,22,BOS,PF,33,2,368,10.1,0.571,0,0.413,0.094,0.133,0.112,0.054,0.027,0.019,0.259,0.15,0,0.4,0.4,0.054,-4.1,0.6,-3.5,-0.1
thomajo02TOR1998,John Thomas,TOR1998,1998,NBA,John Thomas,22,TOR,PF,21,0,167,6.8,0.509,0,0.636,0.103,0.14,0.121,0.036,0.009,0.012,0.235,0.145,0,0,0,-0.009,-6,-3,-9.1,-0.3
thomaku01DAL1998,Kurt Thomas,DAL1998,1998,NBA,Kurt Thomas,25,DAL,PF,5,0,73,6.4,0.399,0,0.067,0.119,0.249,0.183,0.084,0.007,0,0.178,0.353,-0.3,0.1,-0.2,-0.161,-11.5,-5.3,-16.8,-0.3
thomati01PHI1998,Tim Thomas,PHI1998,1998,NBA,Tim Thomas,20,PHI,SF,77,48,1779,14.8,0.538,0.25,0.338,0.069,0.118,0.093,0.093,0.016,0.007,0.131,0.228,2.1,1.3,3.4,0.091,0.7,-1.2,-0.5,0.7
thompbr012TM1998,Brooks Thompson,2TM1998,1998,NBA,Brooks Thompson,27,2TM,PG,30,0,167,11.2,0.496,0.536,0.143,0.007,0.1,0.053,0.265,0.032,0.005,0.212,0.209,-0.1,0.3,0.2,0.051,-3.2,1.3,-1.9,0
thompbr01PHO1998,Brooks Thompson,PHO1998,1998,NBA,Brooks Thompson,27,PHO,PG,13,0,46,11.4,0.459,0.593,0.111,0.026,0.099,0.063,0.115,0.046,0,0.15,0.328,-0.1,0.1,0,-0.034,-4,0.8,-3.2,0
thompbr01NYK1998,Brooks Thompson,NYK1998,1998,NBA,Brooks Thompson,27,NYK,PG,17,0,121,11.2,0.529,0.483,0.172,0,0.1,0.05,0.323,0.027,0.006,0.261,0.164,0,0.2,0.2,0.084,-2.9,1.5,-1.4,0
thorpot012TM1998,Otis Thorpe,2TM1998,1998,NBA,Otis Thorpe,35,2TM,PF,74,66,2197,13.4,0.515,0.008,0.385,0.078,0.201,0.139,0.163,0.011,0.009,0.172,0.178,1.4,1.1,2.5,0.055,-1.3,-0.7,-2.1,0
thorpot01VAN1998,Otis Thorpe,VAN1998,1998,NBA,Otis Thorpe,35,VAN,PF,47,46,1574,13,0.523,0.009,0.395,0.073,0.197,0.136,0.163,0.01,0.01,0.186,0.175,0.9,0.4,1.4,0.041,-1.4,-1,-2.4,-0.2
thorpot01SAC1998,Otis Thorpe,SAC1998,1998,NBA,Otis Thorpe,35,SAC,PF,27,20,623,14.4,0.498,0.005,0.361,0.089,0.21,0.148,0.161,0.015,0.008,0.141,0.187,0.5,0.7,1.1,0.088,-1.3,0.1,-1.2,0.1
trentga012TM1998,Gary Trent,2TM1998,1998,NBA,Gary Trent,23,2TM,PF,54,20,1360,16.2,0.527,0.024,0.42,0.105,0.179,0.143,0.096,0.014,0.014,0.136,0.228,1.6,1.6,3.1,0.11,-0.2,-0.6,-0.8,0.4
trentga01POR1998,Gary Trent,POR1998,1998,NBA,Gary Trent,23,POR,PF,41,13,1005,16.7,0.547,0.025,0.454,0.096,0.172,0.135,0.105,0.014,0.014,0.143,0.226,1.4,1.4,2.8,0.135,0.3,0.5,0.8,0.7
trentga01TOR1998,Gary Trent,TOR1998,1998,NBA,Gary Trent,23,TOR,PF,13,7,355,14.9,0.474,0.021,0.336,0.131,0.2,0.164,0.07,0.012,0.016,0.116,0.234,0.1,0.1,0.3,0.039,-1.6,-3.5,-5.2,-0.3
vanexni01LAL1998,Nick Van Exel,LAL1998,1998,NBA,Nick Van Exel,26,LAL,PG,64,46,2053,17.8,0.538,0.425,0.231,0.018,0.088,0.053,0.335,0.016,0.002,0.113,0.198,5.6,1.5,7.1,0.166,3.7,-1,2.6,2.4
vanhoke01NJN1998,Keith Van Horn,NJN1998,1998,NBA,Keith Van Horn,22,NJN,PF,62,62,2325,15.7,0.516,0.214,0.291,0.066,0.141,0.101,0.079,0.015,0.008,0.122,0.252,3.2,1.6,4.8,0.098,0.7,-1.6,-0.8,0.7
vaughda023TM1998,David Vaughn,3TM1998,1998,NBA,David Vaughn,24,3TM,PF,40,2,489,11.4,0.48,0.007,0.318,0.114,0.231,0.17,0.07,0.016,0.014,0.192,0.186,-0.2,0.6,0.4,0.04,-4.2,-0.5,-4.8,-0.4
vaughda02GSW1998,David Vaughn,GSW1998,1998,NBA,David Vaughn,24,GSW,PF,22,0,322,10.8,0.442,0.009,0.298,0.11,0.232,0.169,0.097,0.016,0.013,0.194,0.217,-0.5,0.4,0,-0.002,-4.9,-0.6,-5.5,-0.3
vaughda02CHI1998,David Vaughn,CHI1998,1998,NBA,David Vaughn,24,CHI,PF,3,0,6,23.3,0.725,0,4,0,0.192,0.095,0,0,0,0,0.206,0,0,0,0.315,3.8,1.9,5.7,0
vaughda02NJN1998,David Vaughn,NJN1998,1998,NBA,David Vaughn,24,NJN,PF,15,2,161,12.1,0.595,0,0.273,0.128,0.23,0.176,0.019,0.016,0.018,0.196,0.124,0.2,0.2,0.4,0.114,-3.3,-0.5,-3.8,-0.1
vaughja01UTA1998,Jacque Vaughn,UTA1998,1998,NBA,Jacque Vaughn,22,UTA,PG,45,0,419,6.9,0.457,0.066,0.557,0.013,0.095,0.056,0.308,0.012,0.002,0.269,0.23,-0.6,0.2,-0.4,-0.048,-5.1,-2.4,-7.6,-0.6
vaughlo01LAC1998,Loy Vaught,LAC1998,1998,NBA,Loy Vaught,29,LAC,PF,10,6,265,7.8,0.428,0.024,0.095,0.068,0.212,0.14,0.044,0.008,0.005,0.129,0.168,-0.2,0.1,-0.2,-0.029,-4.5,-2.6,-7.1,-0.3
vrankst01LAC1998,Stojko Vranković,LAC1998,1998,NBA,Stojko Vranković,34,LAC,C,65,38,996,9.4,0.454,0,0.349,0.08,0.221,0.15,0.055,0.006,0.044,0.177,0.116,-0.2,0.6,0.4,0.02,-3.9,0,-3.9,-0.5
walkean02BOS1998,Antoine Walker,BOS1998,1998,NBA,Antoine Walker,21,BOS,PF,82,82,3268,17.8,0.481,0.171,0.277,0.09,0.223,0.151,0.154,0.022,0.014,0.132,0.292,0.8,4,4.8,0.07,1.6,-1,0.6,2.2
walkesa01DAL1998,Samaki Walker,DAL1998,1998,NBA,Samaki Walker,21,DAL,PF,41,19,1027,14.4,0.502,0.003,0.302,0.102,0.228,0.164,0.041,0.016,0.027,0.144,0.189,0.1,1.3,1.4,0.067,-2.8,-0.6,-3.4,-0.4
wallabe01WAS1998,Ben Wallace,WAS1998,1998,NBA,Ben Wallace,23,WAS,C,67,16,1124,13.4,0.495,0,0.598,0.11,0.222,0.164,0.023,0.028,0.046,0.119,0.093,0.8,2.2,2.9,0.125,-1.6,2.3,0.7,0.8
wallajo01TOR1998,John Wallace,TOR1998,1998,NBA,John Wallace,23,TOR,SF,82,36,2361,14.8,0.518,0.002,0.299,0.053,0.126,0.089,0.085,0.014,0.029,0.134,0.238,1.1,0.5,1.5,0.031,-1.1,-1.9,-3,-0.6
wallara01POR1998,Rasheed Wallace,POR1998,1998,NBA,Rasheed Wallace,23,POR,PF,77,77,2896,14.9,0.564,0.045,0.318,0.055,0.134,0.096,0.119,0.014,0.022,0.143,0.182,3.8,3.8,7.6,0.125,0.1,1.1,1.2,2.4
waltere012TM1998,Rex Walters,2TM1998,1998,NBA,Rex Walters,27,2TM,SG,38,0,235,11.8,0.612,0.415,0.528,0.025,0.092,0.059,0.241,0.018,0.003,0.292,0.179,0.2,0.2,0.4,0.073,-1.6,0,-1.6,0
waltere01PHI1998,Rex Walters,PHI1998,1998,NBA,Rex Walters,27,PHI,SG,19,0,127,9.7,0.576,0.483,0.586,0.027,0.055,0.041,0.262,0.021,0,0.318,0.189,0,0.1,0.1,0.022,-2.7,-0.9,-3.6,-0.1
waltere01MIA1998,Rex Walters,MIA1998,1998,NBA,Rex Walters,27,MIA,SG,19,0,108,14.2,0.659,0.333,0.458,0.022,0.137,0.081,0.216,0.015,0.007,0.257,0.168,0.2,0.1,0.3,0.134,-0.4,1.1,0.7,0.1
wardch01NYK1998,Charlie Ward,NYK1998,1998,NBA,Charlie Ward,27,NYK,PG,82,82,2317,15.6,0.567,0.417,0.219,0.017,0.126,0.071,0.324,0.034,0.012,0.236,0.15,2.6,4.5,7.1,0.148,0.7,3.4,4.1,3.6
washier01DEN1998,Eric Washington,DEN1998,1998,NBA,Eric Washington,23,DEN,SG,66,36,1539,9.6,0.478,0.275,0.167,0.035,0.063,0.049,0.093,0.018,0.012,0.119,0.179,-0.1,-0.2,-0.3,-0.008,-2.3,-1.7,-4.1,-0.8
weathcl012TM1998,Clarence Weatherspoon,2TM1998,1998,NBA,Clarence Weatherspoon,27,2TM,PF,79,49,2325,14,0.504,0,0.456,0.093,0.193,0.142,0.064,0.019,0.023,0.14,0.162,1.5,3,4.5,0.093,-1.2,0.3,-0.8,0.7
weathcl01PHI1998,Clarence Weatherspoon,PHI1998,1998,NBA,Clarence Weatherspoon,27,PHI,PF,48,18,1290,13.7,0.497,0,0.526,0.096,0.204,0.15,0.051,0.018,0.03,0.145,0.166,0.7,1.7,2.4,0.087,-1.4,-0.2,-1.6,0.1
weathcl01GSW1998,Clarence Weatherspoon,GSW1998,1998,NBA,Clarence Weatherspoon,27,GSW,PF,31,31,1035,14.4,0.513,0,0.372,0.089,0.18,0.133,0.08,0.021,0.015,0.134,0.157,0.9,1.3,2.2,0.101,-0.9,1,0.1,0.6
webbech01WAS1998,Chris Webber,WAS1998,1998,NBA,Chris Webber,24,WAS,C,71,71,2809,20.9,0.523,0.153,0.248,0.069,0.208,0.137,0.178,0.021,0.031,0.111,0.265,3.9,4.4,8.3,0.142,2.9,1.7,4.6,4.7
webbsp01ORL1998,Spud Webb,ORL1998,1998,NBA,Spud Webb,34,ORL,PG,4,0,34,3.2,0.466,0.083,0.167,0.068,0.035,0.052,0.267,0.016,0,0.352,0.268,-0.1,0,-0.1,-0.161,-9.1,-2.4,-11.4,-0.1
wellsbu01DAL1998,Bubba Wells,DAL1998,1998,NBA,Bubba Wells,23,DAL,SG,39,2,395,11.1,0.474,0.052,0.371,0.061,0.132,0.096,0.143,0.02,0.007,0.187,0.192,-0.2,0.3,0.1,0.013,-3.1,-0.5,-3.5,-0.2
wennibi01CHI1998,Bill Wennington,CHI1998,1998,NBA,Bill Wennington,34,CHI,C,48,8,467,9.4,0.461,0,0.122,0.078,0.118,0.098,0.067,0.005,0.008,0.081,0.189,0.3,0.6,0.8,0.085,-4.9,-1.4,-6.2,-0.5
wesleda01CHH1998,David Wesley,CHH1998,1998,NBA,David Wesley,27,CHH,PG,81,81,2845,15.2,0.532,0.197,0.333,0.021,0.069,0.045,0.302,0.026,0.008,0.186,0.198,3.3,2.5,5.8,0.098,0.6,0.1,0.7,1.9
westdo01MIN1998,Doug West,MIN1998,1998,NBA,Doug West,30,MIN,SG,38,10,688,5.6,0.416,0.012,0.234,0.038,0.096,0.068,0.094,0.008,0.005,0.1,0.135,-0.2,0.2,0.1,0.004,-5,-1.1,-6,-0.7
westma01IND1998,Mark West,IND1998,1998,NBA,Mark West,37,IND,C,15,1,105,5.1,0.486,0,0.286,0.072,0.098,0.086,0.03,0.01,0.027,0.253,0.143,-0.1,0.1,0,-0.002,-5.8,0.3,-5.5,-0.1
wheatde01MIN1998,DeJuan Wheat,MIN1998,1998,NBA,DeJuan Wheat,24,MIN,PG,34,0,150,13.5,0.504,0.34,0.3,0.023,0.06,0.042,0.253,0.021,0.005,0.137,0.194,0.2,0.1,0.2,0.072,0.9,-0.9,0,0.1
whitedo01ATL1998,Donald Whiteside,ATL1998,1998,NBA,Donald Whiteside,28,ATL,PG,3,0,16,0.7,0.347,0.5,1,0,0.071,0.037,0.094,0,0,0.258,0.112,0,0,0,-0.12,-5.4,-2.3,-7.7,0
whitnch01WAS1998,Chris Whitney,WAS1998,1998,NBA,Chris Whitney,26,WAS,PG,82,6,1073,14.8,0.512,0.476,0.363,0.016,0.108,0.061,0.277,0.017,0.004,0.136,0.197,1.8,0.9,2.7,0.12,0.5,-0.2,0.3,0.6
wilkige01ORL1998,Gerald Wilkins,ORL1998,1998,NBA,Gerald Wilkins,34,ORL,SG,72,16,1252,5.4,0.398,0.251,0.226,0.015,0.071,0.042,0.106,0.015,0.003,0.142,0.204,-2.1,0.9,-1.2,-0.048,-5.4,-1.2,-6.6,-1.5
williaa01SEA1998,Aaron Williams,SEA1998,1998,NBA,Aaron Williams,26,SEA,PF,65,9,757,13.4,0.575,0.005,0.386,0.077,0.154,0.116,0.03,0.013,0.038,0.163,0.188,0.7,1,1.7,0.105,-3.1,-0.2,-3.3,-0.2
willial022TM1998,Alvin Williams,2TM1998,1998,NBA,Alvin Williams,23,2TM,SG,54,13,1071,10.3,0.504,0.099,0.319,0.026,0.06,0.044,0.157,0.019,0.002,0.153,0.16,0.5,0.8,1.3,0.059,-2.6,0,-2.6,-0.2
willial02POR1998,Alvin Williams,POR1998,1998,NBA,Alvin Williams,23,POR,SG,41,10,864,11,0.519,0.101,0.332,0.027,0.053,0.04,0.16,0.019,0.002,0.155,0.169,0.6,0.8,1.4,0.075,-2.1,0.3,-1.8,0
willial02TOR1998,Alvin Williams,TOR1998,1998,NBA,Alvin Williams,23,TOR,SG,13,3,207,7.3,0.42,0.091,0.25,0.026,0.09,0.057,0.145,0.02,0.003,0.141,0.12,0,0,0,-0.009,-4.4,-1.4,-5.8,-0.2
willibr01GSW1998,Brandon Williams,GSW1998,1998,NBA,Brandon Williams,22,GSW,SG,9,2,140,2.9,0.357,0.18,0.08,0.03,0.086,0.057,0.036,0.022,0.015,0.148,0.189,-0.4,0.1,-0.3,-0.089,-8.1,-0.9,-9.1,-0.3
willibu01NYK1998,Buck Williams,NYK1998,1998,NBA,Buck Williams,37,NYK,PF,41,6,738,12.3,0.56,0,0.477,0.126,0.172,0.149,0.046,0.013,0.016,0.174,0.139,0.9,1.2,2.1,0.135,-1.7,0.5,-1.2,0.2
willico02SAC1998,Corliss Williamson,SAC1998,1998,NBA,Corliss Williamson,24,SAC,SF,79,75,2819,16,0.527,0.008,0.391,0.063,0.115,0.088,0.148,0.014,0.012,0.13,0.241,2.6,1.8,4.4,0.076,0.4,-0.9,-0.4,1.1
willier01DEN1998,Eric Williams,DEN1998,1998,NBA,Eric Williams,25,DEN,SF,4,4,145,17,0.489,0,0.738,0.079,0.092,0.085,0.161,0.015,0,0.1,0.282,0.2,0,0.1,0.049,2.2,-2.5,-0.2,0.1
willihe01NYK1998,Herb Williams,NYK1998,1998,NBA,Herb Williams,39,NYK,PF,27,0,178,6.1,0.398,0,0.186,0.04,0.156,0.098,0.036,0.018,0.039,0.097,0.136,-0.2,0.3,0.2,0.041,-6.7,2.6,-4.2,-0.1
williho01PHO1998,Hot Rod Williams,PHO1998,1998,NBA,Hot Rod Williams,35,PHO,C,71,30,1333,11.5,0.525,0,0.46,0.096,0.175,0.137,0.051,0.013,0.033,0.107,0.092,1.7,2.1,3.7,0.135,-1.6,1.3,-0.2,0.6
willija01NJN1998,Jayson Williams,NJN1998,1998,NBA,Jayson Williams,29,NJN,C,65,65,2343,18.7,0.541,0.006,0.454,0.205,0.232,0.218,0.045,0.01,0.015,0.109,0.161,6.1,2.3,8.4,0.172,2.3,-2,0.3,1.4
willije01DET1998,Jerome Williams,DET1998,1998,NBA,Jerome Williams,24,DET,PF,77,3,1305,16.3,0.568,0.003,0.576,0.154,0.192,0.173,0.061,0.021,0.006,0.143,0.15,2.6,1.9,4.5,0.166,0.7,-0.1,0.6,0.9
willike02HOU1998,Kevin Willis,HOU1998,1998,NBA,Kevin Willis,35,HOU,PF,81,74,2528,18.3,0.555,0.007,0.293,0.11,0.207,0.159,0.058,0.011,0.011,0.126,0.241,4.3,1.7,6,0.114,0.3,-2.3,-1.9,0
willilo01WAS1998,Lorenzo Williams,WAS1998,1998,NBA,Lorenzo Williams,28,WAS,PF,14,6,111,14.1,0.727,0,0.118,0.159,0.106,0.133,0.041,0.009,0.019,0.101,0.08,0.3,0.1,0.4,0.169,-0.4,-0.3,-0.7,0
willimi02MIN1998,Micheal Williams,MIN1998,1998,NBA,Micheal Williams,31,MIN,PG,25,0,161,13.9,0.512,0.083,0.688,0.014,0.084,0.049,0.287,0.029,0.009,0.204,0.217,0.1,0.1,0.3,0.08,-2.4,0.5,-1.9,0
willimo01SAS1998,Monty Williams,SAS1998,1998,NBA,Monty Williams,26,SAS,SF,72,16,1314,11.3,0.505,0.005,0.495,0.063,0.092,0.079,0.112,0.014,0.013,0.155,0.189,0.5,1.9,2.3,0.086,-2.4,0.6,-1.8,0.1
willisc01PHI1998,Scott Williams,PHI1998,1998,NBA,Scott Williams,29,PHI,C,58,7,801,12.1,0.492,0.023,0.296,0.124,0.179,0.151,0.06,0.011,0.019,0.111,0.152,0.9,0.8,1.7,0.101,-2.6,-0.9,-3.5,-0.3
willitr01CHH1998,Travis Williams,CHH1998,1998,NBA,Travis Williams,28,CHH,SF,39,0,365,13.7,0.488,0.008,0.387,0.177,0.128,0.152,0.092,0.026,0.01,0.177,0.214,0.1,0.4,0.5,0.065,-2.3,-0.9,-3.2,-0.1
williwa022TM1998,Walt Williams,2TM1998,1998,NBA,Walt Williams,27,2TM,SF,59,17,1470,13.4,0.508,0.403,0.23,0.039,0.117,0.077,0.14,0.021,0.017,0.133,0.209,1.1,1,2.2,0.071,-0.2,-0.2,-0.4,0.6
williwa02TOR1998,Walt Williams,TOR1998,1998,NBA,Walt Williams,27,TOR,SF,28,16,876,13,0.504,0.404,0.188,0.033,0.121,0.075,0.131,0.024,0.018,0.131,0.199,0.5,0.3,0.8,0.044,-0.6,-0.5,-1.1,0.2
williwa02POR1998,Walt Williams,POR1998,1998,NBA,Walt Williams,27,POR,SF,31,1,594,14,0.513,0.4,0.289,0.047,0.111,0.08,0.153,0.017,0.015,0.136,0.224,0.6,0.7,1.4,0.112,0.3,0.3,0.6,0.4
wingada01SEA1998,David Wingate,SEA1998,1998,NBA,David Wingate,34,SEA,SG,58,2,546,8.6,0.491,0.05,0.207,0.042,0.129,0.086,0.104,0.021,0.004,0.195,0.161,-0.3,0.6,0.3,0.026,-3.8,-0.2,-3.9,-0.3
wingfdo01POR1998,Dontonio Wingfield,POR1998,1998,NBA,Dontonio Wingfield,23,POR,SF,3,0,9,-7.1,0.129,0,0.667,0.268,0.249,0.258,0,0,0,0.205,0.246,-0.1,0,-0.1,-0.299,-15.2,-7.8,-22.9,0
wolfjo01DEN1998,Joe Wolf,DEN1998,1998,NBA,Joe Wolf,33,DEN,PF,57,8,621,5.1,0.347,0.083,0.083,0.066,0.176,0.12,0.079,0.017,0.008,0.149,0.108,-0.7,0.2,-0.5,-0.037,-5.8,-0.8,-6.6,-0.7
wrighlo02LAC1998,Lorenzen Wright,LAC1998,1998,NBA,Lorenzen Wright,22,LAC,C,69,38,2067,13.6,0.49,0.004,0.395,0.098,0.237,0.167,0.043,0.014,0.028,0.113,0.154,1.5,1.5,3.1,0.071,-1.9,-0.7,-2.6,-0.3
wrighsh01TOR1998,Sharone Wright,TOR1998,1998,NBA,Sharone Wright,25,TOR,C,7,0,44,10.7,0.508,0,0.286,0.025,0.212,0.115,0.155,0,0,0.113,0.177,0,0,0,0.036,-3.8,-2.6,-6.4,-0.1
zidekge012TM1998,George Zídek,2TM1998,1998,NBA,George Zídek,24,2TM,C,12,0,64,9.1,0.402,0.069,0.552,0.072,0.244,0.157,0.051,0,0.023,0.1,0.287,-0.1,0,0,-0.036,-7,-5,-12,-0.2
zidekge01DEN1998,George Zídek,DEN1998,1998,NBA,George Zídek,24,DEN,C,6,0,42,12.7,0.444,0,0.8,0.109,0.26,0.182,0.041,0,0.036,0.129,0.252,0,0,0,0.008,-3.8,-4.3,-8.1,-0.1
zidekge01SEA1998,George Zídek,SEA1998,1998,NBA,George Zídek,24,SEA,C,6,0,22,2.3,0.349,0.143,0.286,0,0.213,0.109,0.071,0,0,0.06,0.353,-0.1,0,-0.1,-0.12,-13.2,-6.4,-19.6,-0.1
