team_id,season,league,team,abbreviation,playoffs,games,minutes_played,fg_per_100_poss,fga_per_100_poss,fg_percent,made_3_per_100poss,attempted_3p_per_100poss,three_point_percent,made_2p_per_100poss,attempted_2p_per_100poss,two_point_percent,ft_per_100poss,fta_per_100poss,ft_percent,orb_per_100poss,drb_per_100poss,trb_per_100poss,ast_per_100poss,stl_per_100poss,blk_per_100poss,tov_per_100poss,pf_per_100poss,pts_per_100poss
POR2000,2000,NBA,Portland Trail Blazers,POR,TRUE,82,19780,40.8,86.8,0.47,5.5,15.2,0.361,35.3,71.6,0.493,20.8,27.4,0.76,13,34.6,47.6,26,8.5,5.3,16.8,25.2,107.9
SAC2000,2000,NBA,Sacramento Kings,SAC,TRUE,82,19805,40,89,0.45,6.5,20.2,0.322,33.5,68.7,0.487,18.6,24.6,0.754,12.9,32.2,45,23.8,9.6,4.7,16.2,21.1,105
SAS2000,2000,NBA,San Antonio Spurs,SAS,TRUE,82,19855,39.3,85.2,0.462,4.4,11.7,0.374,34.9,73.4,0.476,22,29.5,0.746,12.3,35.5,47.9,24.2,8.2,7.3,16.4,22.9,105
SEA2000,2000,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,40.4,90.3,0.447,7.1,20.9,0.339,33.3,69.3,0.48,17.7,25.5,0.695,13.5,32.3,45.8,24.4,8.5,4.5,15,23.1,105.6
TOR2000,2000,NBA,Toronto Raptors,TOR,TRUE,82,19755,39.2,90.4,0.433,5.6,15.4,0.363,33.6,75,0.447,20.8,27.2,0.765,14.4,32.2,46.6,25.6,8.8,7.1,14.9,26.1,104.7
UTA2000,2000,NBA,Utah Jazz,UTA,TRUE,82,19755,40.1,86.5,0.464,4.5,11.6,0.385,35.7,74.9,0.476,22.5,29.1,0.773,12.7,32.9,45.6,27.7,8.5,6,16.5,27.3,107.3
VAN2000,2000,NBA,Vancouver Grizzlies,VAN,FALSE,82,19855,38.4,85.6,0.449,4.3,11.9,0.361,34.1,73.7,0.463,21.2,27.4,0.774,13.4,30.9,44.2,22.6,8.1,4.6,18.4,25,102.3
WAS2000,2000,NBA,Washington Wizards,WAS,FALSE,82,19805,39.3,87.3,0.451,4.4,11.6,0.376,35,75.7,0.462,20.5,27.5,0.743,13.9,31.9,45.8,23.1,7.7,5,17.2,28.1,103.5
ATL1999,1999,NBA,Atlanta Hawks,ATL,TRUE,50,12075,35.8,87.6,0.409,4.6,15,0.306,31.3,72.6,0.431,24.2,33.1,0.731,15.7,34.9,50.7,18.2,8.1,6.1,17.4,23,100.5
BOS1999,1999,NBA,Boston Celtics,BOS,FALSE,50,12150,39.2,89.9,0.436,5.9,16.4,0.36,33.3,73.5,0.453,16.1,23.3,0.692,14.7,31.5,46.2,23.2,9.8,5.5,17.4,25.8,100.4
CHH1999,1999,NBA,Charlotte Hornets,CHH,FALSE,50,12150,36.8,81.9,0.449,5.9,16.2,0.365,30.9,65.7,0.47,22.8,30.5,0.747,10.6,32.9,43.4,24.4,9.8,5.4,17.5,24.2,102.3
CHI1999,1999,NBA,Chicago Bulls,CHI,FALSE,50,12075,34.7,86.5,0.401,4,13.8,0.289,30.7,72.7,0.422,18.9,26.7,0.709,12.9,31.4,44.4,22.9,9.8,3.8,17.5,25.1,92.4
CLE1999,1999,NBA,Cleveland Cavaliers,CLE,FALSE,50,12050,36,82.1,0.439,4.2,12.3,0.341,31.8,69.8,0.456,23.4,31.3,0.749,10.9,30.3,41.2,25.2,10.4,4.7,18.1,27.8,99.6
DAL1999,1999,NBA,Dallas Mavericks,DAL,FALSE,50,12075,39,90,0.434,4.5,13.3,0.339,34.5,76.7,0.45,19.7,27,0.728,14.4,33,47.4,20.6,7.9,6.5,15.4,23.8,102.3
DEN1999,1999,NBA,Denver Nuggets,DEN,FALSE,50,12025,37.1,88,0.421,6.7,20.3,0.328,30.4,67.7,0.45,22.3,29.2,0.762,14.3,30.7,45,21.4,8.3,6.1,16.3,25.3,103.1
DET1999,1999,NBA,Detroit Pistons,DET,TRUE,50,12050,38.3,85.7,0.447,5.7,15.7,0.365,32.6,70.1,0.465,21.9,29.6,0.74,14,32.6,46.5,23.3,10.2,4.8,18.2,26.3,104.2
GSW1999,1999,NBA,Golden State Warriors,GSW,FALSE,50,12125,38.5,92.9,0.415,3.6,12.6,0.287,34.9,80.4,0.435,17.7,26.2,0.676,18.2,34.7,52.9,23.1,9.2,4.9,17.1,28.3,98.4
HOU1999,1999,NBA,Houston Rockets,HOU,TRUE,50,12075,39.3,85,0.462,7.5,20.5,0.368,31.8,64.6,0.492,19.4,26.6,0.729,12,34.5,46.5,23.7,8.6,5.8,18.2,21.5,105.4
IND1999,1999,NBA,Indiana Pacers,IND,TRUE,50,12100,39.7,88.8,0.448,6.8,18.3,0.368,33,70.4,0.469,22.4,28.2,0.796,13.2,33.3,46.5,23.1,7.3,5.1,14.9,24.8,108.7
LAC1999,1999,NBA,Los Angeles Clippers,LAC,FALSE,50,12125,37.9,88.7,0.427,4.7,14.8,0.32,33.1,73.9,0.448,19.5,27.1,0.721,14.7,28.6,43.3,18.1,9.4,5.2,17.6,27.1,100
LAL1999,1999,NBA,Los Angeles Lakers,LAL,TRUE,50,12050,40,85.5,0.468,5.2,14.9,0.352,34.8,70.6,0.492,22.3,32.7,0.683,13.5,32.2,45.7,23.8,8.5,6.2,16.4,26.8,107.6
MIA1999,1999,NBA,Miami Heat,MIA,TRUE,50,12025,38,83.9,0.453,6.8,18.9,0.359,31.2,65,0.481,21.8,29.7,0.735,11.8,35.6,47.4,24,7.7,7.2,17.5,24.4,104.7
MIL1999,1999,NBA,Milwaukee Bucks,MIL,TRUE,50,12050,40.1,87.4,0.459,5.3,14.2,0.373,34.8,73.2,0.476,19.4,26.4,0.733,13,31.3,44.4,23.6,10.1,4.6,16.5,26.1,104.9
MIN1999,1999,NBA,Minnesota Timberwolves,MIN,TRUE,50,12025,40.3,94.9,0.425,2.7,9,0.298,37.6,85.9,0.438,18.6,25.1,0.743,16.5,30.5,47.1,26.7,9.3,6,14.1,26,101.9
NJN1999,1999,NBA,New Jersey Nets,NJN,FALSE,50,12050,36.8,90.6,0.406,4.9,14.8,0.331,31.9,75.8,0.421,20.9,27.2,0.769,15.6,31.3,46.9,20.1,10.7,5.9,16.3,24.7,99.5
NYK1999,1999,NBA,New York Knicks,NYK,TRUE,50,12100,36.8,84.6,0.435,4.7,13.4,0.353,32,71.1,0.45,20.4,27.8,0.732,12.6,34.5,47.1,22,9,6,18.4,26,98.6
ORL1999,1999,NBA,Orlando Magic,ORL,TRUE,50,12050,37.8,88.4,0.428,5,15.1,0.33,32.8,73.3,0.448,19.6,28.1,0.7,15.4,32.4,47.8,23.9,11.1,4.8,18.4,21,100.3
PHI1999,1999,NBA,Philadelphia 76ers,PHI,TRUE,50,12150,36.9,86.6,0.426,2.2,8.3,0.264,34.7,78.3,0.444,23.9,33.1,0.722,16.2,31.8,48.1,20.8,12.1,6,18.3,25.7,99.9
PHO1999,1999,NBA,Phoenix Suns,PHO,TRUE,50,12050,39.8,88.6,0.449,5.8,15.5,0.372,34,73.1,0.465,20.4,26.9,0.76,13.2,31.4,44.6,27.6,9.8,4.4,15.1,22.6,105.8
POR1999,1999,NBA,Portland Trail Blazers,POR,TRUE,50,12175,38.6,87.4,0.442,5.4,14.9,0.364,33.2,72.5,0.457,22.1,29.8,0.743,14.3,34.7,49,23.7,9.1,6.4,17,24.9,104.8
SAC1999,1999,NBA,Sacramento Kings,SAC,TRUE,50,12200,39.3,88.3,0.445,5.9,19.3,0.308,33.4,69,0.484,18.1,26.5,0.683,14.5,32.2,46.7,23.1,9.1,4.8,17.3,20.8,102.7
SAS1999,1999,NBA,San Antonio Spurs,SAS,TRUE,50,12075,39,85.5,0.456,3.9,11.7,0.33,35.2,73.8,0.476,22.2,31.7,0.698,13.8,35.5,49.3,24.7,9.4,7.9,17,22.6,104
SEA1999,1999,NBA,Seattle SuperSonics,SEA,FALSE,50,12100,38.9,88,0.442,6.8,19.9,0.344,32,68.1,0.47,20.4,30,0.681,15,31.5,46.4,24.1,8.7,4.4,16.9,23.2,105
TOR1999,1999,NBA,Toronto Raptors,TOR,FALSE,50,12075,37.2,88.2,0.421,5.1,14.8,0.341,32.1,73.4,0.437,22.6,29.8,0.76,15.9,32.4,48.3,23.2,9.8,7.2,17.9,25.5,102
UTA1999,1999,NBA,Utah Jazz,UTA,TRUE,50,12175,38.2,82.1,0.465,3.2,8.8,0.361,35,73.3,0.478,26.2,34.2,0.767,12.6,34.2,46.8,27.3,9,6.3,18.5,25.7,105.8
VAN1999,1999,NBA,Vancouver Grizzlies,VAN,FALSE,50,12175,36.4,85,0.428,3.3,10,0.327,33.1,74.9,0.442,22.3,31.2,0.717,14.4,30.1,44.5,21.3,9.3,4.4,18.8,24.9,98.4
WAS1999,1999,NBA,Washington Wizards,WAS,FALSE,50,12050,39.2,88.1,0.445,4,12.9,0.309,35.3,75.2,0.469,18.8,26.6,0.705,13.2,31.1,44.3,23.6,8.7,4.3,16.3,25.5,101.2
ATL1998,1998,NBA,Atlanta Hawks,ATL,TRUE,82,19880,39.8,87.5,0.455,4.6,14,0.332,35.1,73.5,0.478,24.1,31.9,0.756,15.2,33.3,48.5,21.6,9,6.8,16.7,23,108.2
BOS1998,1998,NBA,Boston Celtics,BOS,FALSE,82,19730,39.3,90.4,0.434,5.4,16.3,0.332,33.9,74.1,0.457,18.6,25.6,0.726,15.6,26.7,42.2,23.7,12.9,4.8,17.3,28.7,102.5
CHH1998,1998,NBA,Charlotte Hornets,CHH,TRUE,82,19780,40.3,86.1,0.468,4.7,12.3,0.383,35.6,73.8,0.482,22.3,29.7,0.751,13.4,31.8,45.1,26.3,9.4,4.2,16.9,23.8,107.5
CHI1998,1998,NBA,Chicago Bulls,CHI,TRUE,82,19855,41.6,92.4,0.451,4.2,13.1,0.323,37.4,79.3,0.471,20.3,27.3,0.743,16.9,33.1,50,26.5,9.5,4.8,16,23,107.7
CLE1998,1998,NBA,Cleveland Cavaliers,CLE,TRUE,82,19830,37.9,83.6,0.454,4,10.8,0.372,33.9,72.8,0.466,22.3,29.4,0.756,12.9,31.4,44.2,25.5,11,5.6,19.1,26.1,102.1
DAL1998,1998,NBA,Dallas Mavericks,DAL,FALSE,82,19905,38.6,90.5,0.427,5.7,15.9,0.357,33,74.7,0.442,17.5,23.3,0.753,13.5,30.6,44.1,20.6,8.7,6.2,15.9,22,100.5
DEN1998,1998,NBA,Denver Nuggets,DEN,FALSE,82,19730,36.3,87,0.417,3.9,12.1,0.323,32.4,74.9,0.433,22.5,29.1,0.772,14.1,29.3,43.4,21,9,5.3,17.8,26.3,99
DET1998,1998,NBA,Detroit Pistons,DET,FALSE,82,19955,39,86.9,0.449,4,12.8,0.312,35,74.1,0.473,23.2,31.2,0.745,14.2,31.9,46.1,21.8,9.2,4.7,16.3,24.6,105.3
GSW1998,1998,NBA,Golden State Warriors,GSW,FALSE,82,19830,37.7,91.1,0.413,2.5,9.2,0.272,35.2,81.9,0.429,18,25.3,0.71,17,32.7,49.8,22.6,8.2,5.9,18.1,24.6,95.8
HOU1998,1998,NBA,Houston Rockets,HOU,TRUE,82,19830,39.2,86.6,0.452,7.6,22.2,0.343,31.6,64.4,0.49,21.7,28.2,0.771,13.1,31.3,44.4,23.9,9.1,3.9,17.3,22,107.7
IND1998,1998,NBA,Indiana Pacers,IND,TRUE,82,19830,40.2,85.7,0.469,5.5,14.2,0.39,34.7,71.5,0.485,22.5,29.4,0.764,12,32.3,44.4,26,8.9,5.1,16.1,25.6,108.4
LAC1998,1998,NBA,Los Angeles Clippers,LAC,FALSE,82,19780,38.5,87.8,0.438,6.9,19.3,0.358,31.6,68.6,0.461,19.4,26.9,0.723,13.7,29.9,43.5,20.1,8.2,6,17.4,24,103.3
LAL1998,1998,NBA,Los Angeles Lakers,LAL,TRUE,82,19830,40.7,84.5,0.481,6.4,18.3,0.351,34.3,66.2,0.517,24.1,35.5,0.679,14,32,45.9,26,9.5,7.2,16.2,24,111.9
MIA1998,1998,NBA,Miami Heat,MIA,TRUE,82,19755,39.4,87.4,0.45,7.6,21.3,0.355,31.8,66.1,0.481,21.3,28.8,0.739,14.2,33.4,47.6,24.3,9.2,5.9,16.9,27.4,107.6
MIL1998,1998,NBA,Milwaukee Bucks,MIL,FALSE,82,19930,39,85.5,0.456,3.3,9.4,0.354,35.6,76.1,0.469,22.2,28.9,0.767,13.8,29.9,43.7,22,9.8,4.8,18.5,25.6,103.5
MIN1998,1998,NBA,Minnesota Timberwolves,MIN,TRUE,82,19930,41.1,89,0.461,3.9,11.4,0.347,37.1,77.7,0.478,21.8,29.3,0.743,13.8,31.6,45.4,26.9,8.3,5.6,14.8,24.5,107.8
NJN1998,1998,NBA,New Jersey Nets,NJN,TRUE,82,19880,40.5,91.9,0.441,4.1,12.4,0.331,36.4,79.4,0.458,23.2,31.2,0.744,17.8,28.3,46.2,22.3,10.3,4.2,15.6,25.4,108.3
NYK1998,1998,NBA,New York Knicks,NYK,TRUE,82,19830,39.3,88,0.447,5.2,15.6,0.335,34.1,72.4,0.471,19.2,24.9,0.772,13.4,33.4,46.8,24.5,8.7,3.8,17.1,26.7,103
ORL1998,1998,NBA,Orlando Magic,ORL,FALSE,82,19830,38.5,89.7,0.429,4.1,12.6,0.323,34.4,77.1,0.447,21.6,29.7,0.726,16.4,30.6,47,23.5,9,6.1,17.5,22.5,102.6
PHI1998,1998,NBA,Philadelphia 76ers,PHI,FALSE,82,19755,38.1,86.1,0.443,3.3,10.9,0.3,34.8,75.2,0.463,23.3,31.6,0.737,15.1,30.8,45.9,23.2,9.8,6.6,18.2,25.2,102.8
PHO1998,1998,NBA,Phoenix Suns,PHO,TRUE,82,19955,41.3,88.3,0.468,5.7,15.9,0.356,35.6,72.3,0.492,19.2,25.6,0.749,13,32.3,45.3,27.9,9.9,5.6,16.3,23.2,107.4
POR1998,1998,NBA,Portland Trail Blazers,POR,TRUE,82,19830,38.8,86,0.451,4.4,14.1,0.309,34.4,71.9,0.479,22.1,29.9,0.737,14.6,33.9,48.5,23.7,7.9,6.2,18.6,25,104
SAC1998,1998,NBA,Sacramento Kings,SAC,FALSE,82,19730,39,88.3,0.442,3.7,10.6,0.351,35.3,77.6,0.455,19,27.7,0.687,14.4,30.4,44.9,24.2,7.9,5.5,16.8,23.9,100.8
SAS1998,1998,NBA,San Antonio Spurs,SAS,TRUE,82,19830,39.7,84.7,0.468,4.1,11.8,0.35,35.5,72.9,0.488,20.4,29.6,0.688,13.5,36.1,49.6,25.2,7.1,7.8,18,23.7,103.8
SEA1998,1998,NBA,Seattle SuperSonics,SEA,TRUE,82,19755,41.3,87.4,0.473,8.4,21.2,0.396,32.9,66.1,0.497,20.6,28.5,0.721,12.6,30.1,42.7,26.9,10.9,5.1,15.5,24.5,111.6
TOR1998,1998,NBA,Toronto Raptors,TOR,FALSE,82,19930,38.5,88.6,0.435,4.8,14.1,0.343,33.7,74.5,0.453,19.2,26.8,0.718,15.4,27.9,43.4,22.7,10,8.6,17.8,24.1,101.2
UTA1998,1998,NBA,Utah Jazz,UTA,TRUE,82,19780,40.7,83.2,0.49,3.4,9.1,0.372,37.3,74.1,0.504,27.8,36,0.773,13.1,32.7,45.8,28.2,8.8,5.6,17.1,26.7,112.7
VAN1998,1998,NBA,Vancouver Grizzlies,VAN,FALSE,82,19830,39.5,86.3,0.458,4.3,11.8,0.362,35.2,74.5,0.473,20.8,28.2,0.739,14.2,30.4,44.6,25.8,8.1,4.6,18.5,23.8,104.1
WAS1998,1998,NBA,Washington Wizards,WAS,FALSE,82,19805,40.6,89.9,0.452,4.2,12.5,0.339,36.4,77.4,0.47,19.7,28.5,0.691,14.8,30.9,45.7,25.1,9.1,5,15.3,24.3,105.2
ATL1997,1997,NBA,Atlanta Hawks,ATL,TRUE,82,19805,39.3,88,0.446,9.2,25.6,0.359,30.1,62.4,0.481,20.8,27.3,0.763,14.3,32.8,47.1,21.7,9.8,6,17.1,22.2,108.5
BOS1997,1997,NBA,Boston Celtics,BOS,FALSE,82,19905,38.6,87.7,0.44,5.9,16.8,0.351,32.7,71,0.461,20.8,27.7,0.75,13.8,27.5,41.3,22.6,10.2,4,16.9,24.1,103.9
CHH1997,1997,NBA,Charlotte Hornets,CHH,TRUE,82,19805,40.9,86.8,0.471,8.1,18.9,0.428,32.8,67.9,0.483,21.1,27.1,0.777,12.5,31.4,43.9,27.7,8.2,4.8,16.5,23.3,110.9
CHI1997,1997,NBA,Chicago Bulls,CHI,TRUE,82,19730,44.3,93.6,0.473,7.1,19,0.373,37.2,74.6,0.499,18.7,25,0.747,16.7,33.3,50,29,9.7,4.5,15,21.9,114.4
CLE1997,1997,NBA,Cleveland Cavaliers,CLE,FALSE,82,19855,39.4,87.1,0.453,7,18.7,0.376,32.4,68.3,0.474,18.7,25.8,0.723,13.3,31.5,44.7,25,9.5,4.6,17.3,27.4,104.6
DAL1997,1997,NBA,Dallas Mavericks,DAL,FALSE,82,19805,38.3,87.8,0.436,5.9,17.9,0.327,32.4,69.9,0.464,18.7,26.1,0.717,14.2,30.8,44.9,22.6,8.9,4.8,18,24.5,101.1
DEN1997,1997,NBA,Denver Nuggets,DEN,FALSE,82,19930,38.2,87.1,0.439,8.3,22.3,0.372,29.9,64.8,0.462,19.8,26,0.761,13,32,44.9,24.6,6.6,6.3,17.7,23.2,104.5
DET1997,1997,NBA,Detroit Pistons,DET,TRUE,82,19830,40.5,87.3,0.464,8.3,21.5,0.388,32.1,65.8,0.488,21.3,28.6,0.745,12.3,32.8,45.1,22.2,9,4.1,14.9,23.7,110.6
GSW1997,1997,NBA,Golden State Warriors,GSW,FALSE,82,19905,39.3,86.1,0.456,6.3,17.9,0.353,33,68.3,0.483,22.2,28.6,0.778,14.2,29.6,43.9,23.9,8,4.7,18.5,23.4,107.2
HOU1997,1997,NBA,Houston Rockets,HOU,TRUE,82,19855,40.1,85.5,0.468,8.9,24.3,0.365,31.2,61.3,0.509,19.8,26.3,0.755,12.2,33.8,46.1,26.6,9,4.6,18,21.2,108.8
IND1997,1997,NBA,Indiana Pacers,IND,FALSE,82,19930,38.6,84.6,0.456,5.8,15.3,0.381,32.8,69.3,0.472,22.8,31.6,0.722,13.9,32.3,46.3,23.7,7.9,5.3,18.1,26.8,105.8
LAC1997,1997,NBA,Los Angeles Clippers,LAC,TRUE,82,19930,39.4,88.3,0.446,6.3,17.7,0.354,33.2,70.6,0.469,20,27.3,0.731,14.4,29.6,44,21.9,9.7,5.8,17.3,25.9,105.1
LAL1997,1997,NBA,Los Angeles Lakers,LAL,TRUE,82,19930,39.9,87.8,0.454,7.3,19.8,0.367,32.6,67.9,0.48,21.3,30.8,0.692,14.4,31.9,46.3,24.4,9.8,7.6,16.1,24,108.3
MIA1997,1997,NBA,Miami Heat,MIA,TRUE,82,19805,38.8,85.6,0.453,9.3,25.6,0.364,29.4,60,0.491,20,27.8,0.719,13.1,33,46.1,23.8,8.9,6,17.9,26.4,106.8
MIL1997,1997,NBA,Milwaukee Bucks,MIL,FALSE,82,19730,40.3,85.6,0.471,4.4,12.5,0.352,35.9,73.1,0.491,21.2,28.6,0.741,13,30.7,43.7,21.9,8.6,4.7,17.5,25.7,106.2
MIN1997,1997,NBA,Minnesota Timberwolves,MIN,TRUE,82,19780,39.3,86.1,0.456,5,14.6,0.339,34.3,71.5,0.48,21.9,29.2,0.751,12.8,30.8,43.6,25.1,8.3,7.5,16.6,24.3,105.5
NJN1997,1997,NBA,New Jersey Nets,NJN,FALSE,82,19780,39.3,93.1,0.422,6.4,18,0.353,33,75.1,0.439,19.7,26.7,0.74,18.5,31.2,49.7,22.7,8.9,6.3,16.9,24.5,104.7
NYK1997,1997,NBA,New York Knicks,NYK,TRUE,82,19855,38.5,83.1,0.463,6.3,17.3,0.363,32.2,65.9,0.489,21.2,28.3,0.748,13,33.6,46.6,24.2,8.4,5,19.5,27.1,104.4
ORL1997,1997,NBA,Orlando Magic,ORL,TRUE,82,19855,38.8,88.9,0.437,7.8,22.7,0.341,31.1,66.2,0.47,20.2,27,0.746,14.7,30.4,45,23.1,9.5,5,17.1,22.5,105.6
PHI1997,1997,NBA,Philadelphia 76ers,PHI,FALSE,82,19780,38.2,87.2,0.438,5.5,17.3,0.319,32.7,70,0.468,22.6,31.2,0.725,16.1,30,46.1,21.6,8.7,5,18.3,22.1,104.6
PHO1997,1997,NBA,Phoenix Suns,PHO,TRUE,82,19855,40.8,87,0.469,6.8,18.5,0.369,33.9,68.4,0.496,21,27.6,0.761,11.9,30.8,42.7,26.8,8.6,4.2,15.3,22.4,109.3
POR1997,1997,NBA,Portland Trail Blazers,POR,TRUE,82,19855,39.9,85.9,0.464,6.7,18.6,0.358,33.2,67.3,0.493,21.4,30.1,0.713,14.1,33.2,47.2,22.7,8.5,5.8,18,25.6,107.9
SAC1997,1997,NBA,Sacramento Kings,SAC,FALSE,82,19855,39.8,87.8,0.454,5.5,14,0.391,34.3,73.7,0.466,19.8,27.4,0.723,14.6,30.6,45.2,23.9,7.8,4.8,17.7,25.8,105
SAS1997,1997,NBA,San Antonio Spurs,SAS,FALSE,82,19730,39.4,89,0.442,5.3,16.4,0.32,34.1,72.6,0.47,19.3,26.9,0.719,15.3,29.7,45,23.1,9,6,17.3,24.6,103.3
SEA1997,1997,NBA,Seattle SuperSonics,SEA,TRUE,82,19780,40.2,86.2,0.467,7.5,21.3,0.353,32.7,64.9,0.504,23.2,30.8,0.752,13.6,30.5,44.1,25.9,12.1,5.2,16.5,24.2,111.2
TOR1997,1997,NBA,Toronto Raptors,TOR,FALSE,82,19830,38.7,88.6,0.437,7.9,21.7,0.363,30.8,66.9,0.461,19.3,26.8,0.72,15.2,30.1,45.3,22.9,9.6,6.9,18,25.2,104.6
UTA1997,1997,NBA,Utah Jazz,UTA,TRUE,82,19830,42.1,83.6,0.504,4.5,12.1,0.37,37.6,71.4,0.526,25,32.5,0.769,12,32.4,44.3,29.6,10.1,5.6,16.9,26.6,113.6
VAN1997,1997,NBA,Vancouver Grizzlies,VAN,FALSE,82,19780,38.7,88.5,0.437,6.1,17.5,0.349,32.6,71,0.458,16.9,23.8,0.709,14,29.6,43.6,25.5,9,6.4,17.8,24.1,100.3
WSB1997,1997,NBA,Washington Bullets,WSB,TRUE,82,19855,42,87.4,0.48,4.3,13.1,0.331,37.7,74.3,0.507,18.3,25.9,0.707,13.2,31.7,44.9,25.1,9.3,5.3,16.9,23.8,106.6
ATL1996,1996,NBA,Atlanta Hawks,ATL,TRUE,82,19730,40.5,90.4,0.448,7.7,21.6,0.355,32.8,68.8,0.477,20.7,27.3,0.757,16,29.1,45.2,21.8,10.5,4.3,16.7,23.3,109.4
BOS1996,1996,NBA,Boston Celtics,BOS,FALSE,82,19905,39.6,87,0.456,6.8,18.2,0.371,32.9,68.8,0.478,20.4,28.6,0.714,13.2,30.4,43.6,22.4,8.2,5.1,16.3,25.6,106.4
CHH1996,1996,NBA,Charlotte Hornets,CHH,FALSE,82,19880,41,87.3,0.47,7.7,20,0.384,33.3,67.2,0.495,21.5,27.9,0.77,13,29.7,42.8,25.1,7.7,3.7,16.4,23.9,111.2
CHI1996,1996,NBA,Chicago Bulls,CHI,TRUE,82,19730,44,92,0.478,7.3,18,0.403,36.7,74,0.496,20,26.8,0.746,16.7,32.2,48.8,27.1,9.9,4.6,15.7,24.1,115.2
CLE1996,1996,NBA,Cleveland Cavaliers,CLE,TRUE,82,19830,40.6,88.2,0.46,8.8,23.3,0.377,31.8,64.9,0.49,19.9,26.1,0.763,12.7,30.2,43,26.7,9.9,5,15.8,24.8,109.9
DAL1996,1996,NBA,Dallas Mavericks,DAL,FALSE,82,19930,39.4,93.8,0.42,9.3,25.7,0.36,30.1,68,0.443,18,24.9,0.722,17.8,30,47.8,24.1,8.1,4.3,16,23.2,106.1
DEN1996,1996,NBA,Denver Nuggets,DEN,FALSE,82,19830,39.4,87.4,0.451,5.2,15.1,0.346,34.2,72.3,0.473,21.2,28.5,0.743,13.9,32.6,46.5,24.3,6.8,7.8,16.6,24.7,105.2
DET1996,1996,NBA,Detroit Pistons,DET,TRUE,82,19830,38.8,84.5,0.459,7.5,18.6,0.404,31.3,65.8,0.475,22.9,30.4,0.751,12.2,33.7,45.9,22.2,7,4.9,16.8,26.9,107.9
GSW1996,1996,NBA,Golden State Warriors,GSW,FALSE,82,19755,39.7,87.1,0.456,5.8,15.6,0.373,33.9,71.5,0.474,23.1,30.4,0.759,15.3,29.7,45,24.6,9.2,6.1,17.5,23.9,108.4
HOU1996,1996,NBA,Houston Rockets,HOU,TRUE,82,19805,40,86.3,0.464,8.3,22.9,0.362,31.7,63.4,0.501,20.9,27.4,0.765,11.9,31.9,43.9,25.8,8.4,6.2,16.2,22.8,109.3
IND1996,1996,NBA,Indiana Pacers,IND,TRUE,82,19755,40.5,84.4,0.48,4.9,13.2,0.373,35.6,71.2,0.5,24.8,32.9,0.755,13.7,30.8,44.5,26.1,7.9,4.4,18.2,27.6,110.8
LAC1996,1996,NBA,Los Angeles Clippers,LAC,FALSE,82,19730,40.8,86.4,0.472,6.6,17.9,0.37,34.2,68.5,0.499,18.2,25.9,0.702,12.8,28.6,41.4,21.8,9.2,5.4,17.7,26.2,106.5
LAL1996,1996,NBA,Los Angeles Lakers,LAL,TRUE,82,19680,42.5,88.5,0.48,6.3,17.9,0.351,36.2,70.6,0.512,20.2,27,0.746,13.1,30.4,43.5,27.5,9.5,6.8,15.4,22.5,111.4
MIA1996,1996,NBA,Miami Heat,MIA,TRUE,82,19780,38.6,84.5,0.457,7.4,19.4,0.379,31.3,65.1,0.481,20.7,29.1,0.71,13.3,33.2,46.5,23.3,7.6,5.8,18.6,28.7,105.3
MIL1996,1996,NBA,Milwaukee Bucks,MIL,FALSE,82,19730,40.9,87.5,0.467,4.8,14.2,0.338,36.1,73.3,0.493,19,25.8,0.738,13.1,29.2,42.3,23.7,7.8,4.1,17.5,26.2,105.6
MIN1996,1996,NBA,Minnesota Timberwolves,MIN,FALSE,82,19780,38.6,84.1,0.459,3.6,11.1,0.326,35,73,0.479,23.3,30,0.777,12.8,29.5,42.2,24.2,8.4,6.2,18.5,25.9,104.1
NJN1996,1996,NBA,New Jersey Nets,NJN,FALSE,82,19905,38.2,89.5,0.427,3.3,9.9,0.335,34.9,79.6,0.438,22.2,29.8,0.745,17.9,33.2,51.1,23.2,8.3,7.6,18.2,24.9,101.9
NYK1996,1996,NBA,New York Knicks,NYK,TRUE,82,19830,39.9,84.9,0.471,6.5,17.1,0.377,33.5,67.8,0.494,19.7,26,0.757,11,32.6,43.6,24.2,8.6,5,16.9,24.8,106
ORL1996,1996,NBA,Orlando Magic,ORL,TRUE,82,19855,42.2,87.4,0.482,8.2,21.7,0.378,34,65.8,0.517,20.3,29.4,0.691,12.7,31.6,44.3,27.4,8.7,5.3,15.3,22.5,112.9
PHI1996,1996,NBA,Philadelphia 76ers,PHI,FALSE,82,19730,36.9,84.7,0.436,6.5,19,0.342,30.4,65.7,0.463,21.9,29.9,0.734,13.6,28.5,42.1,21.5,8.5,5.5,18.7,23.4,102.2
PHO1996,1996,NBA,Phoenix Suns,PHO,TRUE,82,19955,40.8,86.1,0.473,4.2,12.7,0.332,36.5,73.4,0.498,24.6,31.9,0.771,13,32.3,45.3,25.8,8,4.3,15.6,22.9,110.3
POR1996,1996,NBA,Portland Trail Blazers,POR,TRUE,82,19905,39.9,87.1,0.458,6.2,17.7,0.353,33.6,69.4,0.485,20,30.2,0.662,15.1,33.6,48.7,22.9,7.7,5.4,17.9,24.2,106
