player_id,team_id,season,league,player,age,team,position,games,games_started,minutes_played,fg_per_100_poss,fga_per_100_poss,fg_percent,made_3_per_100poss,attempted_3p_per_100poss,three_point_percent,made_2p_per_100poss,attempted_2p_per_100poss,two_point_percent,effective_fg_percent,ft_per_100poss,fta_per_100poss,ft_percent,orb_per_100poss,drb_per_100poss,trb_per_100poss,ast_per_100poss,stl_per_100poss,blk_per_100poss,tov_per_100poss,pf_per_100poss,pts_per_100poss,offensive_rtg,defensive_rtg
johnske02PHO1990,PHO1990,1990,NBA,Kevin Johnson,23,PHO,PG,74,74,2782,9.9,19.9,0.499,0.1,0.7,0.195,9.8,19.2,0.51,0.502,8.6,10.2,0.838,0.7,3.9,4.6,14.5,1.6,0.2,4.5,2.5,28.5,120,109
johnsma01GSW1990,GSW1990,1990,NBA,Marques Johnson,33,GSW,SF,10,0,99,5.5,14.6,0.375,0.9,1.4,0.667,4.6,13.3,0.345,0.406,6.4,7.8,0.824,3.7,4.1,7.8,4.1,0,0.5,4.6,5.5,18.3,98,118
johnsma02LAL1990,LAL1990,1990,NBA,Magic Johnson,30,LAL,PG,79,79,2937,9.3,19.3,0.48,1.8,4.7,0.384,7.5,14.6,0.51,0.526,9.6,10.8,0.89,2.2,6.7,8.9,15.4,2.2,0.6,4.9,2.8,30,126,106
johnsna012TM1990,2TM1990,1990,NBA,Nate Johnston,23,2TM,PF,21,0,87,9.8,26.1,0.375,0.5,2.2,0.25,9.3,23.9,0.386,0.385,4.9,7.1,0.692,7.1,5.4,12.5,0.5,1.6,4.4,3.3,6,25,95,102
johnsna01UTA1990,UTA1990,1990,NBA,Nate Johnston,23,UTA,SF,6,0,13,15.4,42.3,0.364,3.8,3.8,1,11.5,38.4,0.3,0.409,7.7,7.7,1,7.7,0,7.7,0,0,3.8,3.8,0,42.3,97,111
johnsna01POR1990,POR1990,1990,NBA,Nate Johnston,23,POR,PF,15,0,74,8.9,23.5,0.378,0,1.9,0,8.9,21.6,0.412,0.378,4.4,7,0.636,7,6.3,13.3,0.6,1.9,4.4,3.2,7,22.2,94,100
johnsst032TM1990,2TM1990,1990,NBA,Steve Johnson,32,2TM,C,25,0,259,9.4,17.9,0.522,0,0,,9.4,17.9,0.522,0.522,4.1,6.8,0.6,3.7,6.6,10.3,3.3,0.6,1,6,10.9,22.8,96,111
johnsst03MIN1990,MIN1990,1990,NBA,Steve Johnson,32,MIN,C,4,0,17,0,6.2,0,0,0,,0,6.2,0,0,0,0,,0,9.3,9.3,3.1,0,0,18.6,12.4,0,6,110
johnsst03SEA1990,SEA1990,1990,NBA,Steve Johnson,32,SEA,C,21,0,242,10,18.7,0.533,0,0,,10,18.7,0.533,0.533,4.4,7.3,0.6,4,6.5,10.4,3.3,0.6,1,5.2,10.8,24.3,102,111
johnsvi01DET1990,DET1990,1990,NBA,Vinnie Johnson,33,DET,SG,82,12,1972,8.6,20,0.431,0.1,0.9,0.147,8.5,19.1,0.444,0.434,3.4,5.1,0.668,2.8,3.8,6.6,6.6,1.8,0.3,3.2,3.7,20.7,101,105
jonesan01DAL1990,DAL1990,1990,NBA,Anthony Jones,27,DAL,SG,66,0,650,5.6,15.2,0.371,0.3,1,0.308,5.3,14.1,0.376,0.381,3.7,5.4,0.681,2.6,3.8,6.4,2.3,2.5,1.3,3.3,6,15.2,88,107
jonesca01SAS1990,SAS1990,1990,NBA,Caldwell Jones,39,SAS,PF,72,2,885,3.7,7.9,0.465,0.1,0.3,0.2,3.6,7.7,0.475,0.469,2.1,3,0.704,4.2,8.5,12.7,1.1,1.1,1.5,2.6,8,9.5,99,104
jonesch01WSB1990,WSB1990,1990,NBA,Charles Jones,32,WSB,C,81,81,2240,2,4,0.508,0,0,,2,4,0.508,0.508,1.5,2.3,0.648,3.1,7.7,10.9,3,1.1,4.2,1.6,6.4,5.5,111,106
jordami01CHI1990,CHI1990,1990,NBA,Michael Jordan,26,CHI,SG,82,82,3197,16,30.5,0.526,1.4,3.8,0.376,14.6,26.7,0.548,0.55,9.2,10.8,0.848,2.2,6.6,8.8,8.1,3.5,0.8,3.8,3.7,42.7,123,106
kempsh01SEA1990,SEA1990,1990,NBA,Shawn Kemp,20,SEA,PF,81,1,1120,9.1,19.1,0.479,0.1,0.5,0.167,9,18.5,0.488,0.481,5.3,7.1,0.736,6.6,9,15.6,1.2,2.1,3.1,4.8,9.2,23.6,103,105
kemptti01DEN1990,DEN1990,1990,NBA,Tim Kempton,26,DEN,PF,71,14,1061,6.6,13.4,0.49,0,0,0,6.6,13.3,0.492,0.49,3.3,4.9,0.675,2.2,7.2,9.4,5.1,1.3,0.4,3.4,6.2,16.4,101,107
kerrst01CLE1990,CLE1990,1990,NBA,Steve Kerr,24,CLE,PG,78,5,1664,5.8,13.1,0.444,2.2,4.4,0.507,3.6,8.7,0.413,0.529,1.9,2.2,0.863,0.4,2.6,3,7.5,1.4,0.2,2.2,1.8,15.8,114,111
kerseje01POR1990,POR1990,1990,NBA,Jerome Kersey,27,POR,SF,82,82,2843,8.6,17.9,0.478,0,0.3,0.15,8.5,17.6,0.485,0.48,4.4,6.4,0.69,4.1,7.2,11.4,3.1,2,1,2.4,5,21.6,112,103
keysra012TM1990,2TM1990,1990,NBA,Randolph Keys,23,2TM,SF,80,18,1615,9,20.9,0.432,0.4,1.3,0.326,8.6,19.6,0.439,0.442,3.1,4.3,0.721,3.1,4.7,7.8,2.7,2.1,0.2,2.6,6.9,21.6,97,109
keysra01CLE1990,CLE1990,1990,NBA,Randolph Keys,23,CLE,SF,48,13,892,8.6,20.3,0.421,0.1,0.6,0.2,8.4,19.8,0.427,0.423,3.5,4.6,0.744,2.9,4.8,7.8,2.2,2.2,0.1,2.7,6.6,20.7,96,108
keysra01CHH1990,CHH1990,1990,NBA,Randolph Keys,23,CHH,SF,32,5,723,9.6,21.6,0.445,0.8,2.2,0.364,8.8,19.4,0.455,0.464,2.7,3.9,0.69,3.2,4.6,7.9,3.3,2,0.4,2.5,7.2,22.7,99,111
kimbrst01DET1990,DET1990,1990,NBA,Stan Kimbrough,23,DET,PG,10,0,50,7.1,16.3,0.438,0,0,,7.1,16.3,0.438,0.438,2,2,1,4.1,3.1,7.1,5.1,4.1,0,4.1,4.1,16.3,97,101
kingbe01WSB1990,WSB1990,1990,NBA,Bernard King,33,WSB,SF,82,82,2687,12.8,26.2,0.487,0.1,0.4,0.13,12.7,25.8,0.493,0.488,7.4,9.2,0.803,2.3,4.9,7.3,6.8,0.9,0.1,4.5,4.1,33,108,112
kingst01CHI1990,CHI1990,1990,NBA,Stacey King,23,CHI,PF,82,2,1777,7.5,14.8,0.504,0,0,0,7.5,14.8,0.505,0.504,5.4,7.5,0.727,4.7,6,10.7,2.4,1.1,1.6,3.3,6,20.3,111,110
kitegr01SAC1990,SAC1990,1990,NBA,Greg Kite,28,SAC,C,71,47,1515,3.3,7.7,0.432,0,0,1,3.3,7.6,0.429,0.434,0.9,1.8,0.5,4.3,8.1,12.4,2.5,1,1.7,2.5,6.6,7.5,93,109
kleinjo01BOS1990,BOS1990,1990,NBA,Joe Kleine,28,BOS,C,81,4,1365,6.3,13.1,0.48,0,0.1,0,6.3,13,0.485,0.48,3,3.6,0.83,4.2,8.5,12.7,1.6,0.5,1,2.3,6.1,15.6,108,109
koncajo01ATL1990,ATL1990,1990,NBA,Jon Koncak,26,ATL,C,54,28,977,4,6.5,0.614,0,0.1,0,4,6.5,0.619,0.614,2.2,4,0.532,3,8.6,11.6,1.2,1.9,1.7,2.4,9.3,10.1,107,109
kornefr01MIL1990,MIL1990,1990,NBA,Frank Kornet,23,MIL,PF,57,0,438,4.7,12.7,0.368,0.6,2.2,0.25,4.1,10.5,0.394,0.39,2.7,4.4,0.615,2.8,5.1,7.9,2.3,1.6,0.3,2.6,6,12.6,91,110
krystla01MIL1990,MIL1990,1990,NBA,Larry Krystkowiak,25,MIL,PF,16,7,381,5.5,15.2,0.364,0,0.3,0,5.5,14.9,0.371,0.364,3.3,4.2,0.788,2.1,7.7,9.8,3.2,1.3,0.3,2.4,5.3,14.4,92,109
laimbbi01DET1990,DET1990,1990,NBA,Bill Laimbeer,32,DET,C,81,81,2675,7.2,14.9,0.484,1.1,3,0.361,6.1,11.9,0.515,0.52,3.1,3.7,0.854,3.2,11.7,14.8,3.3,1.1,1.6,1.9,5.3,18.7,119,100
laneje01DEN1990,DEN1990,1990,NBA,Jerome Lane,23,DEN,PF,67,46,956,6.9,14.7,0.469,0,0.2,0,6.9,14.5,0.477,0.469,2.1,5.7,0.367,6.9,10.3,17.2,5,2.5,0.8,4,9,15.9,96,102
langan01PHO1990,PHO1990,1990,NBA,Andrew Lang,23,PHO,C,74,0,1011,4.6,8.2,0.557,0,0,,4.6,8.2,0.557,0.557,3,4.6,0.653,3.9,8.9,12.8,1,1,6.3,1.9,8.1,12.2,116,101
leboje01SAS1990,SAS1990,1990,NBA,Jeff Lebo,23,SAS,SG,4,0,32,3,10.7,0.286,0,0,,3,10.7,0.286,0.286,3,3,1,3,3,6.1,4.6,3,0,1.5,10.7,9.1,99,105
leckner01UTA1990,UTA1990,1990,NBA,Eric Leckner,23,UTA,C,77,0,764,8.2,14.5,0.563,0,0,,8.2,14.5,0.563,0.563,5.3,7.1,0.743,3.1,9.4,12.6,1.2,1,1.5,4.1,10.3,21.6,106,104
legleti01PHO1990,PHO1990,1990,NBA,Tim Legler,23,PHO,SG,11,0,83,6.3,16.7,0.379,0,0.6,0,6.3,16.1,0.393,0.379,3.4,3.4,1,2.3,2.3,4.6,3.4,1.1,0,2.3,6.9,16.1,97,111
leonaga01MIN1990,MIN1990,1990,NBA,Gary Leonard,22,MIN,C,22,0,127,5.4,12.9,0.419,0,0.4,0,5.4,12.5,0.433,0.419,2.5,5.8,0.429,4.2,7.1,11.2,0.4,1.2,3.7,3.3,10.8,13.3,84,106
lesji012TM1990,2TM1990,1990,NBA,Jim Les,26,2TM,PG,7,0,92,2.6,7.4,0.357,0,0.5,0,2.6,6.9,0.385,0.357,6.9,9,0.765,1.6,2.1,3.7,11.1,1.6,0,5.3,4.7,12.1,99,112
lesji01UTA1990,UTA1990,1990,NBA,Jim Les,26,UTA,PG,1,0,6,0,0,,0,0,,0,0,,,16.7,33.3,0.5,0,0,0,8.3,0,0,25,25,16.7,50,113
lesji01LAC1990,LAC1990,1990,NBA,Jim Les,26,LAC,PG,6,0,86,2.8,7.9,0.357,0,0.6,0,2.8,7.3,0.385,0.357,6.2,7.3,0.846,1.7,2.3,3.9,11.3,1.7,0,3.9,3.4,11.8,108,112
lettcl01CHI1990,CHI1990,1990,NBA,Clifford Lett,24,CHI,PG,4,0,28,3.5,14.2,0.25,0,0,,3.5,14.2,0.25,0.25,0,0,,0,0,0,1.8,0,0,3.5,14.2,7.1,49,117
leverfa01DEN1990,DEN1990,1990,NBA,Fat Lever,29,DEN,SG,79,79,2832,9.1,20.6,0.443,0.6,1.4,0.414,8.6,19.2,0.445,0.457,4.4,5.4,0.804,3.7,8.1,11.8,8.3,2.7,0.2,2.5,2.8,23.2,111,104
levincl01ATL1990,ATL1990,1990,NBA,Cliff Levingston,29,ATL,PF,75,5,1706,6.3,12.4,0.509,0,0.1,0.2,6.3,12.3,0.513,0.511,2.4,3.6,0.68,3.3,6,9.4,2.3,1.6,1.2,1.4,6.3,15.1,117,112
lewisra012TM1990,2TM1990,1990,NBA,Ralph Lewis,26,2TM,SF,7,0,26,7.6,13.3,0.571,0,0,,7.6,13.3,0.571,0.571,3.8,3.8,1,7.6,3.8,11.4,0,1.9,0,3.8,5.7,19,111,110
lewisra01DET1990,DET1990,1990,NBA,Ralph Lewis,26,DET,SG,4,0,6,0,8.5,0,0,0,,0,8.5,0,0,0,0,,0,0,0,0,0,0,8.5,8.5,0,0,112
lewisra01CHH1990,CHH1990,1990,NBA,Ralph Lewis,26,CHH,SF,3,0,20,9.8,14.7,0.667,0,0,,9.8,14.7,0.667,0.667,4.9,4.9,1,9.8,4.9,14.7,0,2.4,0,2.4,4.9,24.5,137,110
lewisre01BOS1990,BOS1990,1990,NBA,Reggie Lewis,24,BOS,SG,79,54,2522,10.5,21.1,0.496,0.1,0.3,0.267,10.4,20.8,0.499,0.498,5,6.1,0.808,2.1,4.6,6.7,4.4,1.7,1.2,2.3,4.2,26,113,108
lichtto01DEN1990,DEN1990,1990,NBA,Todd Lichti,23,DEN,SG,79,4,1326,8.6,17.7,0.486,0,0.5,0,8.6,17.2,0.5,0.486,4.5,6,0.747,1.7,3.5,5.2,4,1.9,0.4,3.3,5,21.6,103,108
listeal01GSW1990,GSW1990,1990,NBA,Alton Lister,31,GSW,C,3,0,40,4.5,9.1,0.5,0,1.1,0,4.5,7.9,0.571,0.5,4.5,7.9,0.571,5.7,3.4,9.1,2.3,1.1,0,0,9.1,13.6,134,116
lloydle012TM1990,2TM1990,1990,NBA,Lewis Lloyd,30,2TM,SG,21,0,123,11.6,20.5,0.566,0,0,,11.6,20.5,0.566,0.566,3.5,6.2,0.563,3.1,3.9,7,4.3,1.2,0,7.7,4.6,26.7,91,108
lloydle01PHI1990,PHI1990,1990,NBA,Lewis Lloyd,30,PHI,SG,2,0,10,5,9.9,0.5,0,0,,5,9.9,0.5,0.5,0,0,,0,0,0,0,0,0,19.9,14.9,9.9,29,117
lloydle01HOU1990,HOU1990,1990,NBA,Lewis Lloyd,30,HOU,SG,19,0,113,12.2,21.4,0.569,0,0,,12.2,21.4,0.569,0.569,3.8,6.7,0.563,3.4,4.2,7.6,4.6,1.3,0,6.7,3.8,28.1,97,107
lohaubr012TM1990,2TM1990,1990,NBA,Brad Lohaus,25,2TM,PF,80,41,1943,7.9,17.1,0.46,1.2,3.5,0.343,6.6,13.5,0.49,0.495,1.9,2.7,0.728,2.5,7.7,10.2,4.3,1.5,2.3,2.8,5.4,18.9,104,106
lohaubr01MIN1990,MIN1990,1990,NBA,Brad Lohaus,25,MIN,PF,28,24,590,8.4,18,0.465,0.1,1.4,0.063,8.3,16.6,0.5,0.468,1.9,2.3,0.808,1.9,8,9.8,5.5,1.3,2,4,5.9,18.8,95,107
lohaubr01MIL1990,MIL1990,1990,NBA,Brad Lohaus,25,MIL,PF,52,17,1353,7.6,16.7,0.458,1.7,4.4,0.38,6,12.3,0.485,0.508,2,2.8,0.701,2.8,7.6,10.4,3.8,1.6,2.4,2.3,5.2,18.9,108,106
longgr01MIA1990,MIA1990,1990,NBA,Grant Long,23,MIA,PF,81,31,1856,6.6,13.6,0.483,0,0.1,0,6.6,13.5,0.486,0.483,4.4,6.2,0.714,4,6.3,10.3,2.5,2.3,1,3.6,7.7,17.6,102,107
longjo01ATL1990,ATL1990,1990,NBA,John Long,33,ATL,SG,48,19,1030,8.5,18.7,0.453,0.5,1.4,0.345,8,17.3,0.462,0.466,2.2,2.7,0.836,1.3,2.8,4,4.1,2.2,0.2,3.6,3.2,19.6,98,114
lowesi01MIN1990,MIN1990,1990,NBA,Sidney Lowe,30,MIN,PG,80,38,1744,2.2,6.9,0.319,0.1,0.3,0.222,2.1,6.6,0.323,0.323,1.2,1.6,0.722,1.2,3.7,4.9,10.2,2.2,0.1,1.9,3.4,5.7,100,110
lucasjo01HOU1990,HOU1990,1990,NBA,John Lucas,36,HOU,PG,49,18,938,5.5,14.7,0.375,1.3,4.4,0.299,4.2,10.3,0.407,0.419,2.1,2.8,0.764,1,3.6,4.6,12,2.3,0.1,4.3,3,14.5,97,106
mahorri01PHI1990,PHI1990,1990,NBA,Rick Mahorn,31,PHI,PF,75,66,2271,6.9,13.8,0.497,0,0.2,0.222,6.8,13.6,0.501,0.498,4,5.6,0.715,3.7,8.8,12.4,2.1,1,2.3,2.3,5.5,17.8,112,107
majerda01PHO1990,PHO1990,1990,NBA,Dan Majerle,24,PHO,SG,73,23,2244,6.3,14.8,0.424,0.4,1.7,0.238,5.9,13.1,0.448,0.438,4.2,5.5,0.762,3.1,6.1,9.1,4,2.1,0.7,1.7,3.8,17.2,111,106
malonje01WSB1990,WSB1990,1990,NBA,Jeff Malone,28,WSB,SG,75,74,2567,14.7,29.9,0.491,0,0.1,0.167,14.7,29.8,0.492,0.491,4.8,5.5,0.877,1,2.9,3.9,4.6,0.9,0.1,2.4,2.2,34.2,110,114
malonka01UTA1990,UTA1990,1990,NBA,Karl Malone,26,UTA,PF,82,82,3122,14.6,26,0.562,0.3,0.7,0.372,14.4,25.3,0.567,0.567,11.1,14.6,0.762,3.7,10.9,14.6,3.6,1.9,0.8,4.9,4.1,40.6,118,102
malonmo01ATL1990,ATL1990,1990,NBA,Moses Malone,34,ATL,C,81,81,2735,9.5,19.7,0.48,0,0.2,0.111,9.4,19.6,0.483,0.481,9,11.6,0.781,6.7,8.2,14.9,2.4,0.9,1.5,4.2,2.9,28,114,112
mannida01LAC1990,LAC1990,1990,NBA,Danny Manning,23,LAC,PF,71,42,2269,9.4,17.6,0.533,0,0.1,0,9.4,17.5,0.536,0.533,5.8,7.9,0.741,3,6,9,4,1.9,0.8,4,5.6,24.6,109,108
marblro01ATL1990,ATL1990,1990,NBA,Roy Marble,23,ATL,SG,24,0,162,4.9,17.9,0.276,0,0.6,0,4.9,17.3,0.286,0.276,5.9,9,0.655,4.6,2.8,7.4,3.4,2.2,0.3,4.3,4.9,15.8,83,114
marcisa01GSW1990,GSW1990,1990,NBA,Šarūnas Marčiulionis,25,GSW,SG,75,3,1695,7.7,14.9,0.519,0.3,1,0.256,7.5,13.9,0.539,0.528,8.5,10.8,0.787,2.2,3.7,5.9,3.2,2.5,0.2,3.7,6.2,24.2,114,113
martije01LAC1990,LAC1990,1990,NBA,Jeff Martin,23,LAC,SG,69,23,1351,6.1,14.8,0.411,0.1,0.5,0.133,6,14.3,0.421,0.413,3.3,4.6,0.705,2.8,2.9,5.7,1.6,1.5,0.6,1.7,3.5,15.5,99,111
masonan01NJN1990,NJN1990,1990,NBA,Anthony Mason,23,NJN,PF,21,0,108,6.3,17.9,0.35,0,0,,6.3,17.9,0.35,0.35,4,6.7,0.6,4.9,10.3,15.2,3.1,0.9,0.9,4.9,9,16.6,82,107
matthwe01ATL1990,ATL1990,1990,NBA,Wes Matthews,30,ATL,PG,1,0,13,3.9,11.6,0.333,0,3.9,0,3.9,7.7,0.5,0.333,7.7,7.7,1,0,0,0,19.3,0,0,0,0,15.4,149,121
maxweve012TM1990,2TM1990,1990,NBA,Vernon Maxwell,24,2TM,SG,79,12,1987,6.7,15.2,0.439,0.7,2.5,0.267,6,12.7,0.473,0.461,3.3,5.1,0.645,1.2,4.3,5.5,7.2,2,0.2,3.5,3.6,17.3,101,106
maxweve01SAS1990,SAS1990,1990,NBA,Vernon Maxwell,24,SAS,SG,49,2,1118,5.8,13.3,0.435,0.7,2.3,0.288,5.1,11.1,0.465,0.459,2.6,4.1,0.621,1.5,4.6,6.1,6.4,1.8,0.2,3.1,3.4,14.8,100,107
maxweve01HOU1990,HOU1990,1990,NBA,Vernon Maxwell,24,HOU,SG,30,10,869,7.8,17.5,0.442,0.7,2.9,0.245,7,14.6,0.481,0.463,4.2,6.3,0.664,0.8,3.9,4.8,8.2,2.3,0.3,3.9,3.8,20.4,101,105
mccanbo01DAL1990,DAL1990,1990,NBA,Bob McCann,25,DAL,SF,10,0,62,5.7,17.2,0.333,0,0,,5.7,17.2,0.333,0.333,9.8,11.5,0.857,3.3,6.6,9.8,4.9,1.6,1.6,4.9,5.7,21.3,97,106
mccanme01LAL1990,LAL1990,1990,NBA,Mel McCants,22,LAL,SF,13,0,65,6.1,19.9,0.308,0,0,,6.1,19.9,0.308,0.308,4.6,6.1,0.75,0.8,3.8,4.6,1.5,2.3,0.8,0.8,8.4,16.9,88,107
mccloge01IND1990,IND1990,1990,NBA,George McCloud,22,IND,SF,44,0,413,5.4,17.3,0.313,1.6,4.8,0.325,3.8,12.5,0.308,0.358,1.8,2.3,0.789,1.4,3.6,5,5.4,2.3,0.4,4.3,6.7,14.1,80,112
mccorti01HOU1990,HOU1990,1990,NBA,Tim McCormick,27,HOU,C,18,0,116,4.1,11.9,0.345,0,0,,4.1,11.9,0.345,0.345,4.1,7.8,0.526,3.3,7.8,11,1.2,1.2,0.4,4.1,9.8,12.3,78,104
mccraro01SAC1990,SAC1990,1990,NBA,Rodney McCray,28,SAC,SF,82,82,3238,8.2,16,0.515,0.2,0.6,0.262,8.1,15.3,0.525,0.52,4.2,5.3,0.784,2.9,7.3,10.3,5.8,0.9,1.1,2.7,2.7,20.8,114,110
mcdanxa01SEA1990,SEA1990,1990,NBA,Xavier McDaniel,26,SEA,SF,69,67,2432,12.7,25.5,0.496,0.1,0.4,0.294,12.5,25.2,0.498,0.498,5.1,6.9,0.733,3.4,5.8,9.3,3.5,1.5,0.7,3.9,4.8,30.5,109,111
mcgeemi01PHO1990,PHO1990,1990,NBA,Mike McGee,30,PHO,SF,14,7,280,7.2,14.8,0.483,1.4,3.9,0.348,5.8,10.9,0.531,0.529,1.7,3.6,0.476,1.9,4.3,6.1,2.7,1.4,0.2,2.4,4.8,17.4,104,109
mchalke01BOS1990,BOS1990,1990,NBA,Kevin McHale,32,BOS,PF,82,25,2722,11.6,21.2,0.549,0.4,1.2,0.333,11.2,20,0.562,0.558,7.1,7.9,0.893,3.6,8.6,12.2,3.1,0.5,2.8,3.3,4.5,30.8,120,107
mckeyde01SEA1990,SEA1990,1990,NBA,Derrick McKey,23,SEA,SF,80,80,2748,8.6,17.4,0.493,0.1,0.4,0.13,8.5,17,0.502,0.495,5.8,7.4,0.782,3.1,5.8,9,3.4,1.6,1.5,3.5,4.5,23,112,110
mckinca01LAC1990,LAC1990,1990,NBA,Carlton McKinney,25,LAC,SG,7,0,104,3.7,14.9,0.25,0,0.5,0,3.7,14.4,0.258,0.25,0.9,1.9,0.5,1.9,3.7,5.6,3.3,2.8,0.5,3.3,7,8.4,62,108
mcmilna01SEA1990,SEA1990,1990,NBA,Nate McMillan,25,SEA,SG,82,69,2338,4.5,9.4,0.473,0.2,0.7,0.355,4.2,8.8,0.482,0.485,2.1,3.3,0.641,2.7,5.9,8.7,12.9,3,0.8,4,6.2,11.3,110,107
mcnamma01LAL1990,LAL1990,1990,NBA,Mark McNamara,30,LAL,C,33,1,190,10,22.6,0.442,0,0,,10,22.6,0.442,0.442,6.8,10.5,0.65,5.8,10.8,16.5,0.8,0.5,0.3,5.5,8.1,26.8,94,107
meentsc01SEA1990,SEA1990,1990,NBA,Scott Meents,26,SEA,PF,26,0,148,6.5,15,0.432,0,0,,6.5,15,0.432,0.432,5.8,7.8,0.739,2.4,7.8,10.2,2.4,1.4,1,3.1,4.1,18.7,104,109
millere01IND1990,IND1990,1990,NBA,Reggie Miller,24,IND,SG,82,82,3192,10.2,19.9,0.514,2.3,5.6,0.414,7.9,14.3,0.552,0.572,8.4,9.7,0.868,1.5,3.1,4.6,4.8,1.7,0.3,3.4,2.7,31.2,124,113
mitchsa01MIN1990,MIN1990,1990,NBA,Sam Mitchell,26,MIN,PF,80,30,2414,8.1,18.2,0.446,0,0.2,0,8.1,18,0.451,0.446,5.9,7.6,0.768,3.9,6.2,10.1,1.9,1.4,1.2,2.1,6.6,22.1,110,109
mokespa01CLE1990,CLE1990,1990,NBA,Paul Mokeski,33,CLE,C,38,1,449,7.1,16.9,0.42,0,0.1,0,7.1,16.8,0.423,0.42,2.8,4.1,0.694,3,8.1,11.1,1.9,0.9,1.1,2.9,8.6,17,92,107
moorejo01SAS1990,SAS1990,1990,NBA,Johnny Moore,31,SAS,PG,53,8,516,4.4,11.9,0.373,0.8,3.2,0.235,3.7,8.7,0.424,0.405,1.5,2.6,0.593,1.5,3.4,4.9,7.7,3,0.3,3.7,5.2,11.1,91,105
morrich01NJN1990,NJN1990,1990,NBA,Chris Morris,24,NJN,SF,80,76,2449,8.9,21,0.422,1.2,3.8,0.316,7.7,17.2,0.445,0.45,4.5,6.2,0.722,3.8,4.5,8.3,2.8,2.6,1.6,3.7,4.3,23.4,101,108
morrimi01PHO1990,PHO1990,1990,NBA,Mike Morrison,22,PHO,SG,36,1,153,7.2,21.2,0.338,0.6,2.2,0.286,6.5,19,0.344,0.353,7.5,9.3,0.8,2.2,4.1,6.2,3.4,0.6,0,7.2,6.2,22.4,82,111
mortojo01CLE1990,CLE1990,1990,NBA,John Morton,22,CLE,SG,37,3,402,6,20.2,0.298,0.9,3.8,0.233,5.2,16.5,0.313,0.32,5.4,7.8,0.694,0.9,3.1,4,8.4,2.3,0.5,6.4,3.8,18.4,79,109
mullich01GSW1990,GSW1990,1990,NBA,Chris Mullin,26,GSW,SF,78,78,2830,10.9,20.4,0.536,1.4,3.7,0.372,9.5,16.6,0.573,0.57,8.1,9.1,0.889,2.1,5.3,7.4,5.1,2,0.7,3.8,2.3,31.3,121,113
murphto01MIN1990,MIN1990,1990,NBA,Tod Murphy,26,MIN,C,82,59,2493,5.5,11.7,0.471,0.3,0.9,0.372,5.2,10.8,0.479,0.486,3,4.3,0.709,4.4,7.5,11.9,2.2,1.6,1.3,1.3,4.8,14.4,117,107
myerspe012TM1990,2TM1990,1990,NBA,Pete Myers,26,2TM,SG,52,2,751,5.7,14.5,0.396,0,0.5,0,5.7,14.1,0.408,0.396,4.3,6.5,0.66,2.1,4.1,6.2,8.7,2.3,0.7,4.9,7,15.8,92,109
myerspe01NYK1990,NYK1990,1990,NBA,Pete Myers,26,NYK,SG,24,0,208,3.5,10.6,0.333,0,0.2,0,3.5,10.3,0.341,0.333,3.8,7.3,0.516,2.3,4.2,6.6,8.2,3.5,0.5,4.2,9.2,10.8,87,106
myerspe01NJN1990,NJN1990,1990,NBA,Pete Myers,26,NJN,SG,28,2,543,6.6,16,0.411,0,0.5,0,6.6,15.5,0.425,0.411,4.5,6.1,0.725,2,4,6.1,8.9,1.8,0.8,5.2,6.2,17.6,94,110
nancela01CLE1990,CLE1990,1990,NBA,Larry Nance,30,CLE,PF,62,53,2065,10.1,19.7,0.511,0,0,1,10.1,19.7,0.51,0.511,4.6,5.8,0.778,4,8.7,12.6,3.9,1.3,3,2.7,4.5,24.7,113,105
nattca01IND1990,IND1990,1990,NBA,Calvin Natt,33,IND,SF,14,0,164,6,9.4,0.645,0,0,,6,9.4,0.645,0.645,5.1,6.6,0.773,3,7.5,10.6,2.7,0.3,0,1.5,4.2,17.2,138,113
nealyed01CHI1990,CHI1990,1990,NBA,Ed Nealy,29,CHI,PF,46,0,503,3.7,6.9,0.529,0,0.2,0,3.7,6.7,0.544,0.529,3,4,0.732,4.5,9.1,13.6,2.8,1.6,0.4,1.7,6.6,10.3,124,108
nevitch01HOU1990,HOU1990,1990,NBA,Chuck Nevitt,30,HOU,C,3,0,9,10.5,10.5,1,0,0,,10.5,10.5,1,1,0,0,,0,15.8,15.8,5.3,0,5.3,10.5,15.8,21.1,84,96
newmajo01NYK1990,NYK1990,1990,NBA,Johnny Newman,26,NYK,SF,80,69,2277,8,16.9,0.476,1,3,0.317,7.1,13.8,0.511,0.504,5.1,6.4,0.799,1.3,2.8,4.1,3.9,2,0.5,3.1,5.5,22.1,110,110
nimphku01PHI1990,PHI1990,1990,NBA,Kurt Nimphius,31,PHI,C,38,1,314,6,14.4,0.418,0,0.2,0,6,14.3,0.422,0.418,2.2,4.8,0.467,3.5,6.2,9.7,1,0.6,2.9,1.9,7.1,14.3,94,109
nixdy01IND1990,IND1990,1990,NBA,Dyron Nix,22,IND,SF,20,0,109,6.4,17.7,0.359,0,0,,6.4,17.7,0.359,0.359,5,7.3,0.688,3.6,8.2,11.8,2.3,1.4,0.5,3.2,6.8,17.7,90,110
